av_infections_4,sd_infections_4,av_susceptible_4,sd_susceptible_4,av_recovered_4,sd_recovered_4,av_infections_6,sd_infections_6,av_susceptible_6,sd_susceptible_6,av_recovered_6,sd_recovered_6,av_infections_8,sd_infections_8,av_susceptible_8,sd_susceptible_8,av_recovered_8,sd_recovered_8,av_infections_12,sd_infections_12,av_susceptible_12,sd_susceptible_12,av_recovered_12,sd_recovered_12,av_infections_15,sd_infections_15,av_susceptible_15,sd_susceptible_15,av_recovered_15,sd_recovered_15,time
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,7.0,7.7746025264604,3.4,2.913569784454954,9892.7,11.67190358653349,133
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,5.8,6.8443001427789865,3.4,2.913569784454954,9893.9,11.179842972461147,134
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,4.9,6.1544924874255695,3.4,2.913569784454954,9894.8,10.757942802103631,135
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,3.9,5.021066730398144,3.4,2.913569784454954,9895.8,9.852241707685955,136
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,3.3,4.056544780420347,3.4,2.913569784454954,9896.4,9.252026804976301,137
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,2.7,3.653004851412662,3.4,2.913569784454954,9897.0,9.018499505645789,138
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,2.2,3.155242550986462,3.4,2.913569784454954,9897.5,9.143911149563468,139
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,1.9,2.8460498941515415,3.4,2.913569784454954,9897.8,9.126274644612057,140
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,1.5,2.223610677354389,3.4,2.913569784454954,9898.2,8.766096305907462,141
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.9,1.449137674618944,3.4,2.913569784454954,9898.8,8.50881895447306,142
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.7,1.2516655570345725,3.4,2.913569784454954,9899.0,8.51143022320247,143
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.5,0.97182531580755,3.4,2.913569784454954,9899.2,8.416914187779536,144
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.5,0.97182531580755,3.4,2.913569784454954,9899.2,8.416914187779536,145
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.5,0.97182531580755,3.4,2.913569784454954,9899.2,8.416914187779536,146
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.3,0.6749485577105528,3.4,2.913569784454954,9899.4,8.395766128763288,147
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.1,0.31622776601683794,3.4,2.913569784454954,9899.6,8.329332372872257,148
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.1,0.31622776601683794,3.4,2.913569784454954,9899.6,8.329332372872257,149
0.0,0.0,6.1,3.414023367751831,9900.3,9.661492868312044,0.0,0.0,7.1,3.2472210341220142,9896.2,8.443274772793368,0.0,0.0,4.5,1.6499158227686108,9902.4,10.71032731111011,0.0,0.0,0.0,0.0,9907.7,9.61538119658059,0.1,0.31622776601683794,3.4,2.913569784454954,9899.6,8.329332372872257,150
