,time,location_x,location_y,age_group,cell,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
4146,47.0,-64.7328703703704,32.3421296296296,153,374.0,0,0,30,0,1,0,2,0,783,14
4147,47.0,-64.7328703703704,32.350462962963,153,306.0,0,0,16,0,0,1,0,0,986,11
4148,47.0,-64.724537037037,32.325462962963,153,544.0,0,0,2,0,0,0,0,0,184,2
4149,47.0,-64.724537037037,32.350462962963,153,323.0,0,0,26,1,0,2,0,0,788,16
4150,47.0,-64.7162037037037,32.325462962963,153,561.0,1,0,4,0,0,0,1,0,258,2
4151,47.0,-64.7162037037037,32.3337962962963,153,459.0,13,0,0,0,0,0,0,0,0,0
4152,47.0,-64.7162037037037,32.350462962963,153,340.0,490,0,0,0,0,0,0,0,0,0
4153,47.0,-64.7162037037037,32.3587962962963,153,289.0,0,0,8,1,1,0,0,0,365,5
4154,47.0,-64.7162037037037,32.3671296296296,153,153.0,2,0,0,0,0,0,0,0,0,0
4155,47.0,-64.7078703703704,32.3337962962963,153,476.0,116,0,0,0,0,0,0,0,0,0
4156,47.0,-64.7078703703704,32.3421296296296,153,391.0,0,0,0,0,0,0,0,0,247,4
4157,47.0,-64.7078703703704,32.3671296296296,153,170.0,65,0,0,0,0,0,0,0,0,0
4158,47.0,-64.699537037037,32.3337962962963,153,493.0,140,0,0,0,0,0,0,0,0,0
4159,47.0,-64.699537037037,32.3421296296296,153,408.0,309,0,0,0,0,0,0,0,0,0
4160,47.0,-64.699537037037,32.3671296296296,153,187.0,1,0,0,0,0,0,0,0,0,0
4161,47.0,-64.699537037037,32.375462962963,153,51.0,0,0,5,0,0,1,0,0,319,4
4162,47.0,-64.6912037037037,32.3421296296296,153,425.0,130,0,0,0,0,0,0,0,0,0
4163,47.0,-64.6912037037037,32.3671296296296,153,204.0,0,0,0,0,0,0,0,0,0,0
4164,47.0,-64.6912037037037,32.375462962963,153,68.0,137,0,0,0,0,0,0,0,0,0
4165,47.0,-64.6912037037037,32.3837962962963,153,0.0,693,0,0,0,0,0,0,0,0,0
4166,47.0,-64.6828703703704,32.3671296296296,153,221.0,0,0,2,0,1,0,0,0,46,0
4167,47.0,-64.6828703703704,32.375462962963,153,85.0,275,0,0,0,0,0,0,0,0,0
4168,47.0,-64.6828703703704,32.3837962962963,153,17.0,0,0,18,0,1,2,0,1,500,7
4169,47.0,-64.674537037037,32.3671296296296,153,238.0,136,0,0,0,0,0,0,0,0,0
4170,47.0,-64.674537037037,32.375462962963,153,102.0,391,0,0,0,0,0,0,0,1,0
4171,47.0,-64.674537037037,32.3837962962963,153,34.0,415,0,0,0,0,0,0,0,0,0
4172,47.0,-64.6662037037037,32.3671296296296,153,255.0,261,0,0,0,0,0,0,0,0,0
4173,47.0,-64.6662037037037,32.375462962963,153,119.0,187,0,0,0,0,0,0,0,0,0
4174,47.0,-64.6578703703704,32.3671296296296,153,272.0,0,4,58,15,4,2,1,0,473,9
4175,47.0,-64.6578703703704,32.375462962963,153,136.0,403,0,0,0,0,0,0,0,0,0
4176,48.0,-64.8828703703704,32.275462962963,153,1156.0,0,0,11,0,0,0,0,0,832,13
4177,48.0,-64.8828703703704,32.2837962962963,153,1054.0,0,0,5,0,0,1,0,0,310,1
4178,48.0,-64.874537037037,32.2671296296296,153,1292.0,1037,0,0,0,0,0,0,0,0,0
4179,48.0,-64.874537037037,32.275462962963,153,1173.0,416,0,0,0,0,0,0,0,0,0
4180,48.0,-64.874537037037,32.2837962962963,153,1071.0,184,0,0,0,0,0,0,0,0,0
4181,48.0,-64.874537037037,32.2921296296296,153,969.0,320,0,0,0,0,0,0,0,0,0
4182,48.0,-64.874537037037,32.300462962963,153,816.0,0,0,18,0,0,1,0,1,1726,22
4183,48.0,-64.874537037037,32.3087962962963,153,646.0,3,0,13,0,0,1,0,0,733,12
4184,48.0,-64.8662037037037,32.2587962962963,153,1394.0,0,0,2,0,0,0,1,0,299,8
4185,48.0,-64.8662037037037,32.300462962963,153,833.0,0,0,48,4,7,2,0,0,776,8
4186,48.0,-64.8578703703704,32.275462962963,153,1190.0,49,0,0,0,0,0,0,0,0,0
4187,48.0,-64.849537037037,32.2587962962963,153,1411.0,90,0,0,0,0,0,0,0,0,0
4188,48.0,-64.8412037037037,32.2587962962963,153,1428.0,0,0,31,0,0,2,0,0,1524,11
4189,48.0,-64.8328703703704,32.2587962962963,153,1445.0,0,0,26,3,0,2,1,0,810,9
4190,48.0,-64.8328703703704,32.2671296296296,153,1309.0,0,0,24,0,0,3,0,0,485,11
4191,48.0,-64.824537037037,32.2587962962963,153,1462.0,118,0,0,0,0,0,0,0,0,0
4192,48.0,-64.824537037037,32.2671296296296,153,1326.0,0,0,19,0,0,2,0,0,1536,9
4193,48.0,-64.8162037037037,32.2671296296296,153,1343.0,0,0,33,0,0,2,0,0,1336,20
4194,48.0,-64.8162037037037,32.275462962963,153,1207.0,0,0,41,0,0,3,1,0,1167,11
4195,48.0,-64.8162037037037,32.2921296296296,153,986.0,10,0,0,0,0,0,0,0,0,0
4196,48.0,-64.8162037037037,32.3087962962963,153,663.0,0,0,16,0,0,1,0,0,591,7
4197,48.0,-64.8078703703704,32.2671296296296,153,1360.0,0,0,39,1,1,2,1,0,1246,15
4198,48.0,-64.8078703703704,32.275462962963,153,1224.0,1302,0,0,0,0,0,0,0,0,0
4199,48.0,-64.8078703703704,32.300462962963,153,850.0,0,0,11,0,0,1,0,0,709,9
4200,48.0,-64.8078703703704,32.3087962962963,153,680.0,0,0,12,0,0,0,0,0,831,14
4201,48.0,-64.799537037037,32.2671296296296,153,1377.0,47,0,0,0,0,0,0,0,0,0
4202,48.0,-64.799537037037,32.275462962963,153,1241.0,729,0,0,0,0,0,0,0,0,0
4203,48.0,-64.799537037037,32.2837962962963,153,1088.0,0,0,10,0,0,5,0,0,833,8
4204,48.0,-64.799537037037,32.300462962963,153,867.0,0,0,14,0,0,1,0,0,1458,16
4205,48.0,-64.799537037037,32.3087962962963,153,697.0,767,0,0,0,0,0,0,0,0,0
4206,48.0,-64.7912037037037,32.275462962963,153,1258.0,218,0,0,0,0,0,0,0,0,0
4207,48.0,-64.7912037037037,32.2837962962963,153,1105.0,186,0,0,0,0,0,0,0,0,0
4208,48.0,-64.7912037037037,32.300462962963,153,884.0,1518,0,0,0,0,0,0,0,0,0
4209,48.0,-64.7912037037037,32.3087962962963,153,714.0,0,0,40,1,1,6,1,0,664,9
4210,48.0,-64.7828703703704,32.275462962963,153,1275.0,73,0,0,0,0,0,0,0,0,0
4211,48.0,-64.7828703703704,32.2837962962963,153,1122.0,0,0,20,0,3,0,0,0,558,3
4212,48.0,-64.7828703703704,32.2921296296296,153,1003.0,0,0,8,0,0,0,0,0,452,8
4213,48.0,-64.7828703703704,32.300462962963,153,901.0,0,0,39,0,0,3,0,1,1306,16
4214,48.0,-64.7745370370371,32.2837962962963,153,1139.0,0,0,15,0,0,1,0,0,758,11
4215,48.0,-64.7745370370371,32.2921296296296,153,1020.0,0,0,16,0,0,1,0,0,1045,14
4216,48.0,-64.7745370370371,32.300462962963,153,918.0,0,0,22,0,0,1,0,0,1727,25
4217,48.0,-64.7745370370371,32.3087962962963,153,731.0,0,0,63,3,1,6,2,1,1691,25
4218,48.0,-64.7662037037037,32.2921296296296,153,1037.0,0,0,28,1,1,0,0,0,700,14
4219,48.0,-64.7662037037037,32.300462962963,153,935.0,0,0,17,0,0,1,0,0,890,20
4220,48.0,-64.7662037037037,32.3087962962963,153,748.0,0,0,4,0,0,2,0,0,394,5
4221,48.0,-64.7578703703704,32.300462962963,153,952.0,0,0,21,0,0,2,0,0,1253,18
4222,48.0,-64.7578703703704,32.3087962962963,153,765.0,454,0,0,0,0,0,0,0,0,0
4223,48.0,-64.7578703703704,32.3171296296296,153,578.0,2,0,15,0,0,1,0,0,662,6
4224,48.0,-64.749537037037,32.3087962962963,153,782.0,0,0,11,1,0,1,0,0,756,10
4225,48.0,-64.749537037037,32.3171296296296,153,595.0,0,0,49,1,0,0,0,0,1895,35
4226,48.0,-64.7412037037037,32.3087962962963,153,799.0,0,0,7,0,0,0,1,0,235,4
4227,48.0,-64.7412037037037,32.3171296296296,153,612.0,0,0,34,0,0,2,1,0,1166,14
4228,48.0,-64.7412037037037,32.325462962963,153,510.0,437,0,0,0,0,0,0,0,0,0
4229,48.0,-64.7412037037037,32.3337962962963,153,442.0,284,0,0,0,0,0,0,0,0,0
4230,48.0,-64.7412037037037,32.3421296296296,153,357.0,0,0,11,0,0,1,0,1,967,14
4231,48.0,-64.7328703703704,32.3171296296296,153,629.0,195,0,0,0,0,0,0,0,0,0
4232,48.0,-64.7328703703704,32.325462962963,153,527.0,472,0,0,0,0,0,0,0,0,0
4233,48.0,-64.7328703703704,32.3421296296296,153,374.0,0,0,24,0,0,0,2,0,790,14
4234,48.0,-64.7328703703704,32.350462962963,153,306.0,0,0,11,0,0,1,0,0,991,11
4235,48.0,-64.724537037037,32.325462962963,153,544.0,0,0,1,0,0,0,0,0,185,2
4236,48.0,-64.724537037037,32.350462962963,153,323.0,0,0,20,1,0,2,0,0,794,16
4237,48.0,-64.7162037037037,32.325462962963,153,561.0,1,0,3,0,0,0,1,0,259,2
4238,48.0,-64.7162037037037,32.3337962962963,153,459.0,13,0,0,0,0,0,0,0,0,0
4239,48.0,-64.7162037037037,32.350462962963,153,340.0,490,0,0,0,0,0,0,0,0,0
4240,48.0,-64.7162037037037,32.3587962962963,153,289.0,0,0,7,1,1,0,0,0,366,5
4241,48.0,-64.7162037037037,32.3671296296296,153,153.0,2,0,0,0,0,0,0,0,0,0
4242,48.0,-64.7078703703704,32.3337962962963,153,476.0,116,0,0,0,0,0,0,0,0,0
4243,48.0,-64.7078703703704,32.3421296296296,153,391.0,0,0,0,0,0,0,0,0,247,4
4244,48.0,-64.7078703703704,32.3671296296296,153,170.0,65,0,0,0,0,0,0,0,0,0
4245,48.0,-64.699537037037,32.3337962962963,153,493.0,140,0,0,0,0,0,0,0,0,0
4246,48.0,-64.699537037037,32.3421296296296,153,408.0,309,0,0,0,0,0,0,0,0,0
4247,48.0,-64.699537037037,32.3671296296296,153,187.0,1,0,0,0,0,0,0,0,0,0
4248,48.0,-64.699537037037,32.375462962963,153,51.0,0,0,5,0,0,1,0,0,319,4
4249,48.0,-64.6912037037037,32.3421296296296,153,425.0,130,0,0,0,0,0,0,0,0,0
4250,48.0,-64.6912037037037,32.3671296296296,153,204.0,0,0,0,0,0,0,0,0,0,0
4251,48.0,-64.6912037037037,32.375462962963,153,68.0,137,0,0,0,0,0,0,0,0,0
4252,48.0,-64.6912037037037,32.3837962962963,153,0.0,693,0,0,0,0,0,0,0,0,0
4253,48.0,-64.6828703703704,32.3671296296296,153,221.0,0,0,2,0,1,0,0,0,46,0
4254,48.0,-64.6828703703704,32.375462962963,153,85.0,275,0,0,0,0,0,0,0,0,0
4255,48.0,-64.6828703703704,32.3837962962963,153,17.0,0,0,16,0,0,1,0,1,504,7
4256,48.0,-64.674537037037,32.3671296296296,153,238.0,136,0,0,0,0,0,0,0,0,0
4257,48.0,-64.674537037037,32.375462962963,153,102.0,391,0,0,0,0,0,0,0,1,0
4258,48.0,-64.674537037037,32.3837962962963,153,34.0,415,0,0,0,0,0,0,0,0,0
4259,48.0,-64.6662037037037,32.3671296296296,153,255.0,261,0,0,0,0,0,0,0,0,0
4260,48.0,-64.6662037037037,32.375462962963,153,119.0,187,0,0,0,0,0,0,0,0,0
4261,48.0,-64.6578703703704,32.3671296296296,153,272.0,0,2,58,12,3,1,1,0,479,10
4262,48.0,-64.6578703703704,32.375462962963,153,136.0,403,0,0,0,0,0,0,0,0,0
4263,49.0,-64.8828703703704,32.275462962963,153,1156.0,0,0,8,0,0,0,0,0,835,13
4264,49.0,-64.8828703703704,32.2837962962963,153,1054.0,0,0,5,0,0,1,0,0,310,1
4265,49.0,-64.874537037037,32.2671296296296,153,1292.0,1037,0,0,0,0,0,0,0,0,0
4266,49.0,-64.874537037037,32.275462962963,153,1173.0,416,0,0,0,0,0,0,0,0,0
4267,49.0,-64.874537037037,32.2837962962963,153,1071.0,184,0,0,0,0,0,0,0,0,0
4268,49.0,-64.874537037037,32.2921296296296,153,969.0,320,0,0,0,0,0,0,0,0,0
4269,49.0,-64.874537037037,32.300462962963,153,816.0,0,0,12,0,0,1,0,1,1732,22
4270,49.0,-64.874537037037,32.3087962962963,153,646.0,3,0,11,0,0,1,0,0,735,12
4271,49.0,-64.8662037037037,32.2587962962963,153,1394.0,0,0,1,0,0,0,0,0,300,9
4272,49.0,-64.8662037037037,32.300462962963,153,833.0,0,0,37,3,5,2,0,0,790,8
4273,49.0,-64.8578703703704,32.275462962963,153,1190.0,49,0,0,0,0,0,0,0,0,0
4274,49.0,-64.849537037037,32.2587962962963,153,1411.0,90,0,0,0,0,0,0,0,0,0
4275,49.0,-64.8412037037037,32.2587962962963,153,1428.0,0,0,29,0,0,1,0,0,1527,11
4276,49.0,-64.8328703703704,32.2587962962963,153,1445.0,0,0,20,2,0,2,1,0,817,9
4277,49.0,-64.8328703703704,32.2671296296296,153,1309.0,0,0,21,0,0,2,0,0,488,12
4278,49.0,-64.824537037037,32.2587962962963,153,1462.0,118,0,0,0,0,0,0,0,0,0
4279,49.0,-64.824537037037,32.2671296296296,153,1326.0,0,0,15,0,0,2,0,0,1540,9
4280,49.0,-64.8162037037037,32.2671296296296,153,1343.0,0,0,26,0,0,2,0,0,1343,20
4281,49.0,-64.8162037037037,32.275462962963,153,1207.0,0,0,36,0,0,3,1,0,1172,11
4282,49.0,-64.8162037037037,32.2921296296296,153,986.0,10,0,0,0,0,0,0,0,0,0
4283,49.0,-64.8162037037037,32.3087962962963,153,663.0,0,0,8,0,0,1,0,0,599,7
4284,49.0,-64.8078703703704,32.2671296296296,153,1360.0,0,0,33,1,1,1,1,0,1253,15
4285,49.0,-64.8078703703704,32.275462962963,153,1224.0,1302,0,0,0,0,0,0,0,0,0
4286,49.0,-64.8078703703704,32.300462962963,153,850.0,0,0,9,0,0,1,0,0,711,9
4287,49.0,-64.8078703703704,32.3087962962963,153,680.0,0,0,9,0,0,0,0,0,834,14
4288,49.0,-64.799537037037,32.2671296296296,153,1377.0,47,0,0,0,0,0,0,0,0,0
4289,49.0,-64.799537037037,32.275462962963,153,1241.0,729,0,0,0,0,0,0,0,0,0
4290,49.0,-64.799537037037,32.2837962962963,153,1088.0,0,0,9,0,0,5,0,0,834,8
4291,49.0,-64.799537037037,32.300462962963,153,867.0,0,0,11,0,0,1,0,0,1461,16
4292,49.0,-64.799537037037,32.3087962962963,153,697.0,767,0,0,0,0,0,0,0,0,0
4293,49.0,-64.7912037037037,32.275462962963,153,1258.0,218,0,0,0,0,0,0,0,0,0
4294,49.0,-64.7912037037037,32.2837962962963,153,1105.0,186,0,0,0,0,0,0,0,0,0
4295,49.0,-64.7912037037037,32.300462962963,153,884.0,1518,0,0,0,0,0,0,0,0,0
4296,49.0,-64.7912037037037,32.3087962962963,153,714.0,0,0,33,1,0,4,2,0,672,10
4297,49.0,-64.7828703703704,32.275462962963,153,1275.0,73,0,0,0,0,0,0,0,0,0
4298,49.0,-64.7828703703704,32.2837962962963,153,1122.0,0,0,17,0,3,0,0,0,561,3
4299,49.0,-64.7828703703704,32.2921296296296,153,1003.0,0,0,8,0,0,0,0,0,452,8
4300,49.0,-64.7828703703704,32.300462962963,153,901.0,0,0,35,0,0,3,0,0,1311,16
4301,49.0,-64.7745370370371,32.2837962962963,153,1139.0,0,0,10,0,0,1,0,0,763,11
4302,49.0,-64.7745370370371,32.2921296296296,153,1020.0,0,0,14,0,0,1,0,0,1047,14
4303,49.0,-64.7745370370371,32.300462962963,153,918.0,0,0,14,0,0,1,0,0,1735,25
4304,49.0,-64.7745370370371,32.3087962962963,153,731.0,0,0,50,2,1,6,2,1,1705,25
4305,49.0,-64.7662037037037,32.2921296296296,153,1037.0,0,0,26,1,1,0,0,0,702,14
4306,49.0,-64.7662037037037,32.300462962963,153,935.0,0,0,14,0,0,0,0,0,894,20
4307,49.0,-64.7662037037037,32.3087962962963,153,748.0,0,0,3,0,0,2,0,0,395,5
4308,49.0,-64.7578703703704,32.300462962963,153,952.0,0,0,19,0,0,2,0,0,1255,18
4309,49.0,-64.7578703703704,32.3087962962963,153,765.0,454,0,0,0,0,0,0,0,0,0
4310,49.0,-64.7578703703704,32.3171296296296,153,578.0,2,0,12,0,0,1,0,0,665,6
4311,49.0,-64.749537037037,32.3087962962963,153,782.0,0,0,11,1,0,1,0,0,756,10
4312,49.0,-64.749537037037,32.3171296296296,153,595.0,0,0,42,1,0,0,0,0,1902,35
4313,49.0,-64.7412037037037,32.3087962962963,153,799.0,0,0,7,0,0,0,1,0,235,4
4314,49.0,-64.7412037037037,32.3171296296296,153,612.0,0,0,29,0,0,2,1,0,1171,14
4315,49.0,-64.7412037037037,32.325462962963,153,510.0,437,0,0,0,0,0,0,0,0,0
4316,49.0,-64.7412037037037,32.3337962962963,153,442.0,284,0,0,0,0,0,0,0,0,0
4317,49.0,-64.7412037037037,32.3421296296296,153,357.0,0,0,11,0,0,1,0,0,968,14
4318,49.0,-64.7328703703704,32.3171296296296,153,629.0,195,0,0,0,0,0,0,0,0,0
4319,49.0,-64.7328703703704,32.325462962963,153,527.0,472,0,0,0,0,0,0,0,0,0
4320,49.0,-64.7328703703704,32.3421296296296,153,374.0,0,0,20,0,0,0,2,0,794,14
4321,49.0,-64.7328703703704,32.350462962963,153,306.0,0,0,10,0,0,1,0,0,992,11
4322,49.0,-64.724537037037,32.325462962963,153,544.0,0,0,1,0,0,0,0,0,185,2
4323,49.0,-64.724537037037,32.350462962963,153,323.0,0,0,18,0,0,2,0,0,797,16
4324,49.0,-64.7162037037037,32.325462962963,153,561.0,1,0,3,0,0,0,0,0,259,3
4325,49.0,-64.7162037037037,32.3337962962963,153,459.0,13,0,0,0,0,0,0,0,0,0
4326,49.0,-64.7162037037037,32.350462962963,153,340.0,490,0,0,0,0,0,0,0,0,0
4327,49.0,-64.7162037037037,32.3587962962963,153,289.0,0,0,6,1,1,0,0,0,367,5
4328,49.0,-64.7162037037037,32.3671296296296,153,153.0,2,0,0,0,0,0,0,0,0,0
4329,49.0,-64.7078703703704,32.3337962962963,153,476.0,116,0,0,0,0,0,0,0,0,0
4330,49.0,-64.7078703703704,32.3421296296296,153,391.0,0,0,0,0,0,0,0,0,247,4
4331,49.0,-64.7078703703704,32.3671296296296,153,170.0,65,0,0,0,0,0,0,0,0,0
4332,49.0,-64.699537037037,32.3337962962963,153,493.0,140,0,0,0,0,0,0,0,0,0
4333,49.0,-64.699537037037,32.3421296296296,153,408.0,309,0,0,0,0,0,0,0,0,0
4334,49.0,-64.699537037037,32.3671296296296,153,187.0,1,0,0,0,0,0,0,0,0,0
4335,49.0,-64.699537037037,32.375462962963,153,51.0,0,0,5,0,0,1,0,0,319,4
4336,49.0,-64.6912037037037,32.3421296296296,153,425.0,130,0,0,0,0,0,0,0,0,0
4337,49.0,-64.6912037037037,32.3671296296296,153,204.0,0,0,0,0,0,0,0,0,0,0
4338,49.0,-64.6912037037037,32.375462962963,153,68.0,137,0,0,0,0,0,0,0,0,0
4339,49.0,-64.6912037037037,32.3837962962963,153,0.0,693,0,0,0,0,0,0,0,0,0
4340,49.0,-64.6828703703704,32.3671296296296,153,221.0,0,0,1,0,0,1,0,0,47,0
4341,49.0,-64.6828703703704,32.375462962963,153,85.0,275,0,0,0,0,0,0,0,0,0
4342,49.0,-64.6828703703704,32.3837962962963,153,17.0,0,0,13,0,0,1,0,1,507,7
4343,49.0,-64.674537037037,32.3671296296296,153,238.0,136,0,0,0,0,0,0,0,0,0
4344,49.0,-64.674537037037,32.375462962963,153,102.0,391,0,0,0,0,0,0,0,1,0
4345,49.0,-64.674537037037,32.3837962962963,153,34.0,415,0,0,0,0,0,0,0,0,0
4346,49.0,-64.6662037037037,32.3671296296296,153,255.0,261,0,0,0,0,0,0,0,0,0
4347,49.0,-64.6662037037037,32.375462962963,153,119.0,187,0,0,0,0,0,0,0,0,0
4348,49.0,-64.6578703703704,32.3671296296296,153,272.0,0,1,53,12,4,1,1,0,484,10
4349,49.0,-64.6578703703704,32.375462962963,153,136.0,403,0,0,0,0,0,0,0,0,0
4350,50.0,-64.8828703703704,32.275462962963,153,1156.0,0,0,4,0,0,0,0,0,839,13
4351,50.0,-64.8828703703704,32.2837962962963,153,1054.0,0,0,4,0,0,1,0,0,311,1
4352,50.0,-64.874537037037,32.2671296296296,153,1292.0,1037,0,0,0,0,0,0,0,0,0
4353,50.0,-64.874537037037,32.275462962963,153,1173.0,416,0,0,0,0,0,0,0,0,0
4354,50.0,-64.874537037037,32.2837962962963,153,1071.0,184,0,0,0,0,0,0,0,0,0
4355,50.0,-64.874537037037,32.2921296296296,153,969.0,320,0,0,0,0,0,0,0,0,0
4356,50.0,-64.874537037037,32.300462962963,153,816.0,0,0,11,0,0,0,0,1,1734,22
4357,50.0,-64.874537037037,32.3087962962963,153,646.0,3,0,11,0,0,1,0,0,735,12
4358,50.0,-64.8662037037037,32.2587962962963,153,1394.0,0,0,0,0,0,0,0,0,301,9
4359,50.0,-64.8662037037037,32.300462962963,153,833.0,0,0,32,2,4,2,0,0,797,8
4360,50.0,-64.8578703703704,32.275462962963,153,1190.0,49,0,0,0,0,0,0,0,0,0
4361,50.0,-64.849537037037,32.2587962962963,153,1411.0,90,0,0,0,0,0,0,0,0,0
4362,50.0,-64.8412037037037,32.2587962962963,153,1428.0,0,0,26,0,0,1,0,0,1530,11
4363,50.0,-64.8328703703704,32.2587962962963,153,1445.0,0,0,19,1,0,2,1,0,819,9
4364,50.0,-64.8328703703704,32.2671296296296,153,1309.0,0,0,19,0,0,2,0,0,490,12
4365,50.0,-64.824537037037,32.2587962962963,153,1462.0,118,0,0,0,0,0,0,0,0,0
4366,50.0,-64.824537037037,32.2671296296296,153,1326.0,0,0,10,0,0,2,0,0,1545,9
4367,50.0,-64.8162037037037,32.2671296296296,153,1343.0,0,0,21,0,0,2,0,0,1348,20
4368,50.0,-64.8162037037037,32.275462962963,153,1207.0,0,0,34,0,0,3,1,0,1174,11
4369,50.0,-64.8162037037037,32.2921296296296,153,986.0,10,0,0,0,0,0,0,0,0,0
4370,50.0,-64.8162037037037,32.3087962962963,153,663.0,0,0,7,0,0,1,0,0,600,7
4371,50.0,-64.8078703703704,32.2671296296296,153,1360.0,0,0,30,0,1,1,1,0,1257,15
4372,50.0,-64.8078703703704,32.275462962963,153,1224.0,1302,0,0,0,0,0,0,0,0,0
4373,50.0,-64.8078703703704,32.300462962963,153,850.0,0,0,8,0,0,0,0,0,713,9
4374,50.0,-64.8078703703704,32.3087962962963,153,680.0,0,0,7,0,0,0,0,0,836,14
4375,50.0,-64.799537037037,32.2671296296296,153,1377.0,47,0,0,0,0,0,0,0,0,0
4376,50.0,-64.799537037037,32.275462962963,153,1241.0,729,0,0,0,0,0,0,0,0,0
4377,50.0,-64.799537037037,32.2837962962963,153,1088.0,0,0,5,0,0,5,0,0,838,8
4378,50.0,-64.799537037037,32.300462962963,153,867.0,0,0,9,0,0,1,0,0,1463,16
4379,50.0,-64.799537037037,32.3087962962963,153,697.0,767,0,0,0,0,0,0,0,0,0
4380,50.0,-64.7912037037037,32.275462962963,153,1258.0,218,0,0,0,0,0,0,0,0,0
4381,50.0,-64.7912037037037,32.2837962962963,153,1105.0,186,0,0,0,0,0,0,0,0,0
4382,50.0,-64.7912037037037,32.300462962963,153,884.0,1518,0,0,0,0,0,0,0,0,0
4383,50.0,-64.7912037037037,32.3087962962963,153,714.0,0,0,29,0,0,3,2,0,677,11
4384,50.0,-64.7828703703704,32.275462962963,153,1275.0,73,0,0,0,0,0,0,0,0,0
4385,50.0,-64.7828703703704,32.2837962962963,153,1122.0,0,0,15,0,3,0,0,0,563,3
4386,50.0,-64.7828703703704,32.2921296296296,153,1003.0,0,0,8,0,0,0,0,0,452,8
4387,50.0,-64.7828703703704,32.300462962963,153,901.0,0,0,29,0,0,2,0,0,1317,17
4388,50.0,-64.7745370370371,32.2837962962963,153,1139.0,0,0,8,0,0,1,0,0,765,11
4389,50.0,-64.7745370370371,32.2921296296296,153,1020.0,0,0,12,0,0,1,0,0,1049,14
4390,50.0,-64.7745370370371,32.300462962963,153,918.0,0,0,9,0,0,1,0,0,1740,25
4391,50.0,-64.7745370370371,32.3087962962963,153,731.0,0,0,46,2,0,5,2,0,1712,25
4392,50.0,-64.7662037037037,32.2921296296296,153,1037.0,0,0,21,1,0,0,0,0,708,14
4393,50.0,-64.7662037037037,32.300462962963,153,935.0,0,0,11,0,0,0,0,0,897,20
4394,50.0,-64.7662037037037,32.3087962962963,153,748.0,0,0,3,0,0,1,0,0,396,5
4395,50.0,-64.7578703703704,32.300462962963,153,952.0,0,0,16,0,0,2,0,0,1258,18
4396,50.0,-64.7578703703704,32.3087962962963,153,765.0,454,0,0,0,0,0,0,0,0,0
4397,50.0,-64.7578703703704,32.3171296296296,153,578.0,2,0,10,0,0,1,0,0,667,6
4398,50.0,-64.749537037037,32.3087962962963,153,782.0,0,0,8,0,0,1,0,0,760,10
4399,50.0,-64.749537037037,32.3171296296296,153,595.0,0,0,32,0,0,0,0,0,1913,35
4400,50.0,-64.7412037037037,32.3087962962963,153,799.0,0,0,4,0,0,0,1,0,238,4
4401,50.0,-64.7412037037037,32.3171296296296,153,612.0,0,0,24,0,0,2,1,0,1176,14
4402,50.0,-64.7412037037037,32.325462962963,153,510.0,437,0,0,0,0,0,0,0,0,0
4403,50.0,-64.7412037037037,32.3337962962963,153,442.0,284,0,0,0,0,0,0,0,0,0
4404,50.0,-64.7412037037037,32.3421296296296,153,357.0,0,0,8,0,0,1,0,0,971,14
4405,50.0,-64.7328703703704,32.3171296296296,153,629.0,195,0,0,0,0,0,0,0,0,0
4406,50.0,-64.7328703703704,32.325462962963,153,527.0,472,0,0,0,0,0,0,0,0,0
4407,50.0,-64.7328703703704,32.3421296296296,153,374.0,0,0,16,0,0,0,1,0,798,15
4408,50.0,-64.7328703703704,32.350462962963,153,306.0,0,0,8,0,0,1,0,0,994,11
4409,50.0,-64.724537037037,32.325462962963,153,544.0,0,0,1,0,0,0,0,0,185,2
4410,50.0,-64.724537037037,32.350462962963,153,323.0,0,0,14,0,0,2,0,0,801,16
4411,50.0,-64.7162037037037,32.325462962963,153,561.0,1,0,3,0,0,0,0,0,259,3
4412,50.0,-64.7162037037037,32.3337962962963,153,459.0,13,0,0,0,0,0,0,0,0,0
4413,50.0,-64.7162037037037,32.350462962963,153,340.0,490,0,0,0,0,0,0,0,0,0
4414,50.0,-64.7162037037037,32.3587962962963,153,289.0,0,0,5,1,1,0,0,0,368,5
4415,50.0,-64.7162037037037,32.3671296296296,153,153.0,2,0,0,0,0,0,0,0,0,0
4416,50.0,-64.7078703703704,32.3337962962963,153,476.0,116,0,0,0,0,0,0,0,0,0
4417,50.0,-64.7078703703704,32.3421296296296,153,391.0,0,0,0,0,0,0,0,0,247,4
4418,50.0,-64.7078703703704,32.3671296296296,153,170.0,65,0,0,0,0,0,0,0,0,0
4419,50.0,-64.699537037037,32.3337962962963,153,493.0,140,0,0,0,0,0,0,0,0,0
4420,50.0,-64.699537037037,32.3421296296296,153,408.0,309,0,0,0,0,0,0,0,0,0
4421,50.0,-64.699537037037,32.3671296296296,153,187.0,1,0,0,0,0,0,0,0,0,0
4422,50.0,-64.699537037037,32.375462962963,153,51.0,0,0,5,0,0,1,0,0,319,4
