cell,microcell,location_x,location_y,household_number,place_number,Susceptible,InfectMild
1917,8,6.14166666666668,49.6666666666667,8,6,18,0
1918,0,6.15000000000001,49.6666666666667,0,8,0,0
1918,1,6.15000000000001,49.6666666666667,0,6,0,0
1918,2,6.15000000000001,49.6666666666667,0,3,0,0
1918,3,6.15000000000001,49.6666666666667,0,2,0,0
1918,4,6.15000000000001,49.6666666666667,0,7,0,0
1918,5,6.15000000000001,49.6666666666667,0,8,0,0
1918,6,6.15000000000001,49.6666666666667,0,2,0,0
1918,7,6.15000000000001,49.6666666666667,0,5,0,0
1918,8,6.15000000000001,49.6666666666667,0,0,0,0
1919,0,6.15833333333334,49.6666666666667,0,7,0,0
1919,1,6.15833333333334,49.6666666666667,0,5,0,0
1919,2,6.15833333333334,49.6666666666667,0,5,0,0
1919,3,6.15833333333334,49.6666666666667,0,3,0,0
1919,4,6.15833333333334,49.6666666666667,0,9,0,0
1919,5,6.15833333333334,49.6666666666667,0,4,0,0
1919,6,6.15833333333334,49.6666666666667,1,5,1,0
1919,7,6.15833333333334,49.6666666666667,0,5,0,0
1919,8,6.15833333333334,49.6666666666667,1,4,1,0
1920,0,6.18333333333334,49.6666666666667,1,1,1,0
1920,1,6.18333333333334,49.6666666666667,0,5,0,0
1920,2,6.18333333333334,49.6666666666667,0,5,0,0
1920,3,6.18333333333334,49.6666666666667,1,3,1,0
1920,4,6.18333333333334,49.6666666666667,1,6,1,0
1920,5,6.18333333333334,49.6666666666667,0,2,0,0
1920,6,6.18333333333334,49.6666666666667,0,3,0,0
1920,7,6.18333333333334,49.6666666666667,1,2,1,0
1920,8,6.18333333333334,49.6666666666667,0,4,0,0
1921,0,6.19166666666668,49.6666666666667,1,7,2,0
1921,1,6.19166666666668,49.6666666666667,1,4,1,0
1921,2,6.19166666666668,49.6666666666667,0,2,0,0
1921,3,6.19166666666668,49.6666666666667,1,2,1,0
1921,4,6.19166666666668,49.6666666666667,1,3,2,0
1921,5,6.19166666666668,49.6666666666667,1,4,1,0
1921,6,6.19166666666668,49.6666666666667,1,4,2,0
1921,7,6.19166666666668,49.6666666666667,1,2,1,0
1921,8,6.19166666666668,49.6666666666667,1,11,1,0
1922,0,6.21666666666668,49.6666666666667,2,4,4,0
1922,1,6.21666666666668,49.6666666666667,3,4,5,0
1922,2,6.21666666666668,49.6666666666667,5,1,10,0
1922,3,6.21666666666668,49.6666666666667,2,3,4,0
1922,4,6.21666666666668,49.6666666666667,2,7,4,0
1922,5,6.21666666666668,49.6666666666667,3,7,7,0
1922,6,6.21666666666668,49.6666666666667,3,4,5,0
1922,7,6.21666666666668,49.6666666666667,3,2,7,0
1922,8,6.21666666666668,49.6666666666667,4,5,8,0
1923,0,6.22500000000001,49.6666666666667,9,7,20,0
1923,1,6.22500000000001,49.6666666666667,13,5,31,0
1923,2,6.22500000000001,49.6666666666667,10,3,23,0
1923,3,6.22500000000001,49.6666666666667,13,3,32,0
1923,4,6.22500000000001,49.6666666666667,11,9,26,0
1923,5,6.22500000000001,49.6666666666667,7,4,17,0
1923,6,6.22500000000001,49.6666666666667,8,4,18,0
1923,7,6.22500000000001,49.6666666666667,9,5,22,0
1923,8,6.22500000000001,49.6666666666667,9,6,20,0
1924,0,6.23333333333334,49.6666666666667,14,6,34,0
1924,1,6.23333333333334,49.6666666666667,13,6,30,0
1924,2,6.23333333333334,49.6666666666667,14,3,33,0
1924,3,6.23333333333334,49.6666666666667,14,10,33,0
1924,4,6.23333333333334,49.6666666666667,11,5,25,0
1924,5,6.23333333333334,49.6666666666667,17,5,41,0
1924,6,6.23333333333334,49.6666666666667,13,4,30,0
1924,7,6.23333333333334,49.6666666666667,13,3,31,0
1924,8,6.23333333333334,49.6666666666667,11,5,27,0
1925,0,6.24166666666668,49.6666666666667,4,4,8,0
1925,1,6.24166666666668,49.6666666666667,4,6,8,0
1925,2,6.24166666666668,49.6666666666667,5,4,12,0
1925,3,6.24166666666668,49.6666666666667,3,4,6,0
1925,4,6.24166666666668,49.6666666666667,5,4,11,0
1925,5,6.24166666666668,49.6666666666667,3,7,6,0
1925,6,6.24166666666668,49.6666666666667,4,3,9,0
1925,7,6.24166666666668,49.6666666666667,4,3,9,0
1925,8,6.24166666666668,49.6666666666667,6,4,13,0
1926,0,6.25000000000001,49.6666666666667,5,4,10,0
1926,1,6.25000000000001,49.6666666666667,3,4,6,0
1926,2,6.25000000000001,49.6666666666667,4,4,9,0
1926,3,6.25000000000001,49.6666666666667,3,4,6,0
1926,4,6.25000000000001,49.6666666666667,5,8,11,0
1926,5,6.25000000000001,49.6666666666667,3,4,6,0
1926,6,6.25000000000001,49.6666666666667,5,4,11,0
1926,7,6.25000000000001,49.6666666666667,4,7,8,0
1926,8,6.25000000000001,49.6666666666667,3,3,6,0
1927,0,6.25833333333334,49.6666666666667,0,4,0,0
1927,1,6.25833333333334,49.6666666666667,0,7,0,0
1927,2,6.25833333333334,49.6666666666667,1,3,1,0
1927,3,6.25833333333334,49.6666666666667,0,2,0,0
1927,4,6.25833333333334,49.6666666666667,0,5,0,0
1927,5,6.25833333333334,49.6666666666667,1,5,1,0
1927,6,6.25833333333334,49.6666666666667,0,10,0,0
1927,7,6.25833333333334,49.6666666666667,0,5,0,0
1927,8,6.25833333333334,49.6666666666667,0,6,0,0
1928,0,6.28333333333334,49.6666666666667,5,5,11,0
1928,1,6.28333333333334,49.6666666666667,3,7,7,0
1928,2,6.28333333333334,49.6666666666667,3,6,5,0
1928,3,6.28333333333334,49.6666666666667,1,4,1,0
1928,4,6.28333333333334,49.6666666666667,2,6,3,0
1928,5,6.28333333333334,49.6666666666667,5,3,11,0
1928,6,6.28333333333334,49.6666666666667,3,4,7,0
1928,7,6.28333333333334,49.6666666666667,3,4,7,0
1928,8,6.28333333333334,49.6666666666667,2,7,3,0
1929,0,6.29166666666668,49.6666666666667,13,4,31,0
1929,1,6.29166666666668,49.6666666666667,18,8,44,0
1929,2,6.29166666666668,49.6666666666667,15,3,36,0
1929,3,6.29166666666668,49.6666666666667,12,0,29,0
1929,4,6.29166666666668,49.6666666666667,13,4,32,0
1929,5,6.29166666666668,49.6666666666667,14,1,33,0
1929,6,6.29166666666668,49.6666666666667,13,9,30,0
1929,7,6.29166666666668,49.6666666666667,12,7,29,0
1929,8,6.29166666666668,49.6666666666667,15,5,35,0
1930,0,6.30000000000001,49.6666666666667,10,7,24,0
1930,1,6.30000000000001,49.6666666666667,14,2,33,0
1930,2,6.30000000000001,49.6666666666667,13,4,31,0
1930,3,6.30000000000001,49.6666666666667,12,5,29,0
1930,4,6.30000000000001,49.6666666666667,18,7,43,0
1930,5,6.30000000000001,49.6666666666667,14,4,34,0
1930,6,6.30000000000001,49.6666666666667,13,8,30,0
1930,7,6.30000000000001,49.6666666666667,11,3,26,0
1930,8,6.30000000000001,49.6666666666667,13,2,31,0
1931,0,6.30833333333334,49.6666666666667,3,3,6,0
1931,1,6.30833333333334,49.6666666666667,2,3,3,0
1931,2,6.30833333333334,49.6666666666667,1,5,2,0
1931,3,6.30833333333334,49.6666666666667,0,12,0,0
1931,4,6.30833333333334,49.6666666666667,2,3,3,0
1931,5,6.30833333333334,49.6666666666667,1,7,2,0
1931,6,6.30833333333334,49.6666666666667,2,4,4,0
1931,7,6.30833333333334,49.6666666666667,1,5,1,0
1931,8,6.30833333333334,49.6666666666667,3,5,6,0
1932,0,6.32500000000001,49.6666666666667,0,6,0,0
1932,1,6.32500000000001,49.6666666666667,0,6,0,0
1932,2,6.32500000000001,49.6666666666667,0,3,0,0
1932,3,6.32500000000001,49.6666666666667,0,8,0,0
1932,4,6.32500000000001,49.6666666666667,0,6,0,0
1932,5,6.32500000000001,49.6666666666667,0,5,0,0
1932,6,6.32500000000001,49.6666666666667,0,6,0,0
1932,7,6.32500000000001,49.6666666666667,1,6,1,0
1932,8,6.32500000000001,49.6666666666667,0,4,0,0
1933,0,6.33333333333334,49.6666666666667,4,3,9,0
1933,1,6.33333333333334,49.6666666666667,4,3,8,0
1933,2,6.33333333333334,49.6666666666667,4,5,8,0
1933,3,6.33333333333334,49.6666666666667,5,5,10,0
1933,4,6.33333333333334,49.6666666666667,6,5,13,0
1933,5,6.33333333333334,49.6666666666667,5,5,12,0
1933,6,6.33333333333334,49.6666666666667,4,0,8,0
1933,7,6.33333333333334,49.6666666666667,3,3,6,0
1933,8,6.33333333333334,49.6666666666667,5,8,11,0
1934,0,6.34166666666668,49.6666666666667,9,5,20,0
1934,1,6.34166666666668,49.6666666666667,9,8,20,0
1934,2,6.34166666666668,49.6666666666667,13,3,30,0
1934,3,6.34166666666668,49.6666666666667,9,9,22,0
1934,4,6.34166666666668,49.6666666666667,12,8,29,0
1934,5,6.34166666666668,49.6666666666667,11,8,27,0
1934,6,6.34166666666668,49.6666666666667,7,8,17,0
1934,7,6.34166666666668,49.6666666666667,12,5,28,0
1934,8,6.34166666666668,49.6666666666667,7,6,17,0
1935,0,6.35000000000001,49.6666666666667,3,4,6,0
1935,1,6.35000000000001,49.6666666666667,3,7,6,0
1935,2,6.35000000000001,49.6666666666667,4,8,8,0
1935,3,6.35000000000001,49.6666666666667,5,5,11,0
1935,4,6.35000000000001,49.6666666666667,4,3,8,0
1935,5,6.35000000000001,49.6666666666667,4,6,9,0
1935,6,6.35000000000001,49.6666666666667,4,4,9,0
1935,7,6.35000000000001,49.6666666666667,4,6,9,0
1935,8,6.35000000000001,49.6666666666667,3,8,6,0
1936,0,6.35833333333334,49.6666666666667,4,4,9,0
1936,1,6.35833333333334,49.6666666666667,5,2,12,0
1936,2,6.35833333333334,49.6666666666667,5,7,12,0
1936,3,6.35833333333334,49.6666666666667,6,5,14,0
1936,4,6.35833333333334,49.6666666666667,7,3,15,0
1936,5,6.35833333333334,49.6666666666667,5,2,12,0
1936,6,6.35833333333334,49.6666666666667,7,6,16,0
1936,7,6.35833333333334,49.6666666666667,9,6,20,0
1936,8,6.35833333333334,49.6666666666667,4,8,8,0
1937,0,6.36666666666668,49.6666666666667,7,6,16,0
1937,1,6.36666666666668,49.6666666666667,6,8,14,0
1937,2,6.36666666666668,49.6666666666667,5,4,10,0
1937,3,6.36666666666668,49.6666666666667,3,5,6,0
1937,4,6.36666666666668,49.6666666666667,5,7,12,0
1937,5,6.36666666666668,49.6666666666667,5,6,12,0
1937,6,6.36666666666668,49.6666666666667,5,7,10,0
1937,7,6.36666666666668,49.6666666666667,5,5,10,0
1937,8,6.36666666666668,49.6666666666667,3,4,6,0
1938,0,6.37500000000001,49.6666666666667,0,7,0,0
1938,1,6.37500000000001,49.6666666666667,0,5,0,0
1938,2,6.37500000000001,49.6666666666667,1,3,1,0
1938,3,6.37500000000001,49.6666666666667,0,5,0,0
1938,4,6.37500000000001,49.6666666666667,0,1,0,0
1938,5,6.37500000000001,49.6666666666667,0,4,0,0
1938,6,6.37500000000001,49.6666666666667,0,11,0,0
1938,7,6.37500000000001,49.6666666666667,0,5,0,0
1938,8,6.37500000000001,49.6666666666667,0,4,0,0
1939,0,5.88333333333334,49.6583333333333,1,7,1,0
1939,1,5.88333333333334,49.6583333333333,0,2,0,0
1939,2,5.88333333333334,49.6583333333333,0,3,0,0
1939,3,5.88333333333334,49.6583333333333,0,4,0,0
1939,4,5.88333333333334,49.6583333333333,1,3,1,0
1939,5,5.88333333333334,49.6583333333333,2,6,3,0
1939,6,5.88333333333334,49.6583333333333,1,7,1,0
1939,7,5.88333333333334,49.6583333333333,1,5,1,0
1939,8,5.88333333333334,49.6583333333333,1,6,2,0
1940,0,5.89166666666668,49.6583333333333,2,4,4,0
1940,1,5.89166666666668,49.6583333333333,2,6,3,0
1940,2,5.89166666666668,49.6583333333333,1,2,2,0
1940,3,5.89166666666668,49.6583333333333,1,7,2,0
1940,4,5.89166666666668,49.6583333333333,1,4,2,0
1940,5,5.89166666666668,49.6583333333333,1,3,1,0
1940,6,5.89166666666668,49.6583333333333,1,7,2,0
1940,7,5.89166666666668,49.6583333333333,1,3,1,0
1940,8,5.89166666666668,49.6583333333333,1,6,2,0
1941,0,5.90000000000001,49.6583333333333,3,9,7,0
1941,1,5.90000000000001,49.6583333333333,4,5,9,0
1941,2,5.90000000000001,49.6583333333333,5,4,10,0
1941,3,5.90000000000001,49.6583333333333,4,8,9,0
1941,4,5.90000000000001,49.6583333333333,5,2,12,0
1941,5,5.90000000000001,49.6583333333333,7,5,15,0
1941,6,5.90000000000001,49.6583333333333,4,4,9,0
1941,7,5.90000000000001,49.6583333333333,2,7,4,0
1941,8,5.90000000000001,49.6583333333333,4,7,8,0
1942,0,5.90833333333334,49.6583333333333,19,4,45,0
1942,1,5.90833333333334,49.6583333333333,19,5,47,0
1942,2,5.90833333333334,49.6583333333333,19,3,46,0
1942,3,5.90833333333334,49.6583333333333,21,1,51,0
1942,4,5.90833333333334,49.6583333333333,22,4,54,0
1942,5,5.90833333333334,49.6583333333333,21,3,50,0
1942,6,5.90833333333334,49.6583333333333,20,5,48,0
1942,7,5.90833333333334,49.6583333333333,16,7,39,0
1942,8,5.90833333333334,49.6583333333333,17,3,40,0
1943,0,5.91666666666668,49.6583333333333,19,4,47,0
1943,1,5.91666666666668,49.6583333333333,22,9,53,0
1943,2,5.91666666666668,49.6583333333333,20,1,49,0
1943,3,5.91666666666668,49.6583333333333,20,4,49,0
1943,4,5.91666666666668,49.6583333333333,21,5,50,0
1943,5,5.91666666666668,49.6583333333333,18,5,43,0
1943,6,5.91666666666668,49.6583333333333,27,9,65,0
1943,7,5.91666666666668,49.6583333333333,21,5,51,0
1943,8,5.91666666666668,49.6583333333333,23,1,57,0
1944,0,5.92500000000001,49.6583333333333,11,7,25,0
1944,1,5.92500000000001,49.6583333333333,14,5,34,0
1944,2,5.92500000000001,49.6583333333333,15,2,37,0
1944,3,5.92500000000001,49.6583333333333,13,5,31,0
1944,4,5.92500000000001,49.6583333333333,12,3,28,0
1944,5,5.92500000000001,49.6583333333333,15,6,35,0
1944,6,5.92500000000001,49.6583333333333,11,8,26,0
1944,7,5.92500000000001,49.6583333333333,12,5,28,0
1944,8,5.92500000000001,49.6583333333333,13,6,31,0
1945,0,5.93333333333334,49.6583333333333,3,7,7,0
1945,1,5.93333333333334,49.6583333333333,2,3,3,0
1945,2,5.93333333333334,49.6583333333333,1,6,1,0
1945,3,5.93333333333334,49.6583333333333,2,3,3,0
1945,4,5.93333333333334,49.6583333333333,2,3,4,0
1945,5,5.93333333333334,49.6583333333333,2,2,3,0
1945,6,5.93333333333334,49.6583333333333,2,6,3,0
1945,7,5.93333333333334,49.6583333333333,1,7,1,0
1945,8,5.93333333333334,49.6583333333333,0,1,0,0
1946,0,5.94166666666668,49.6583333333333,0,4,0,0
1946,1,5.94166666666668,49.6583333333333,1,3,1,0
1946,2,5.94166666666668,49.6583333333333,2,3,3,0
1946,3,5.94166666666668,49.6583333333333,0,5,0,0
1946,4,5.94166666666668,49.6583333333333,0,3,0,0
1946,5,5.94166666666668,49.6583333333333,1,6,1,0
1946,6,5.94166666666668,49.6583333333333,0,3,0,0
1946,7,5.94166666666668,49.6583333333333,0,2,0,0
1946,8,5.94166666666668,49.6583333333333,1,3,1,0
1947,0,5.95000000000001,49.6583333333333,0,6,0,0
1947,1,5.95000000000001,49.6583333333333,0,7,0,0
1947,2,5.95000000000001,49.6583333333333,0,5,0,0
1947,3,5.95000000000001,49.6583333333333,0,3,0,0
1947,4,5.95000000000001,49.6583333333333,0,5,0,0
1947,5,5.95000000000001,49.6583333333333,1,3,1,0
1947,6,5.95000000000001,49.6583333333333,0,6,0,0
1947,7,5.95000000000001,49.6583333333333,0,4,0,0
1947,8,5.95000000000001,49.6583333333333,0,2,0,0
1948,0,5.95833333333334,49.6583333333333,1,7,1,0
1948,1,5.95833333333334,49.6583333333333,1,4,1,0
1948,2,5.95833333333334,49.6583333333333,0,6,0,0
1948,3,5.95833333333334,49.6583333333333,0,2,0,0
1948,4,5.95833333333334,49.6583333333333,0,3,0,0
1948,5,5.95833333333334,49.6583333333333,1,5,2,0
1948,6,5.95833333333334,49.6583333333333,1,2,1,0
1948,7,5.95833333333334,49.6583333333333,2,3,3,0
1948,8,5.95833333333334,49.6583333333333,1,4,1,0
1949,0,5.96666666666668,49.6583333333333,0,1,0,0
1949,1,5.96666666666668,49.6583333333333,0,3,0,0
1949,2,5.96666666666668,49.6583333333333,0,5,0,0
1949,3,5.96666666666668,49.6583333333333,0,6,0,0
1949,4,5.96666666666668,49.6583333333333,0,7,0,0
1949,5,5.96666666666668,49.6583333333333,0,3,0,0
1949,6,5.96666666666668,49.6583333333333,0,13,0,0
1949,7,5.96666666666668,49.6583333333333,0,7,0,0
1949,8,5.96666666666668,49.6583333333333,0,9,0,0
1950,0,5.97500000000001,49.6583333333333,3,5,5,0
1950,1,5.97500000000001,49.6583333333333,3,2,6,0
1950,2,5.97500000000001,49.6583333333333,4,2,8,0
1950,3,5.97500000000001,49.6583333333333,5,8,10,0
1950,4,5.97500000000001,49.6583333333333,4,4,8,0
1950,5,5.97500000000001,49.6583333333333,6,8,13,0
1950,6,5.97500000000001,49.6583333333333,3,8,7,0
1950,7,5.97500000000001,49.6583333333333,3,5,7,0
1950,8,5.97500000000001,49.6583333333333,4,4,8,0
1951,0,5.98333333333334,49.6583333333333,2,8,4,0
1951,1,5.98333333333334,49.6583333333333,2,5,4,0
1951,2,5.98333333333334,49.6583333333333,4,7,9,0
1951,3,5.98333333333334,49.6583333333333,3,7,7,0
1951,4,5.98333333333334,49.6583333333333,2,4,3,0
1951,5,5.98333333333334,49.6583333333333,1,4,1,0
1951,6,5.98333333333334,49.6583333333333,2,6,3,0
1951,7,5.98333333333334,49.6583333333333,3,6,7,0
1951,8,5.98333333333334,49.6583333333333,3,3,5,0
1952,0,5.99166666666668,49.6583333333333,15,5,37,0
1952,1,5.99166666666668,49.6583333333333,9,5,22,0
1952,2,5.99166666666668,49.6583333333333,11,3,27,0
1952,3,5.99166666666668,49.6583333333333,13,7,30,0
1952,4,5.99166666666668,49.6583333333333,10,8,24,0
1952,5,5.99166666666668,49.6583333333333,10,7,23,0
1952,6,5.99166666666668,49.6583333333333,16,7,38,0
1952,7,5.99166666666668,49.6583333333333,13,5,31,0
1952,8,5.99166666666668,49.6583333333333,9,9,22,0
1953,0,6.00000000000001,49.6583333333333,5,4,11,0
1953,1,6.00000000000001,49.6583333333333,3,1,7,0
1953,2,6.00000000000001,49.6583333333333,3,6,5,0
1953,3,6.00000000000001,49.6583333333333,3,8,7,0
1953,4,6.00000000000001,49.6583333333333,3,4,7,0
1953,5,6.00000000000001,49.6583333333333,3,3,5,0
1953,6,6.00000000000001,49.6583333333333,5,9,10,0
1953,7,6.00000000000001,49.6583333333333,3,2,6,0
1953,8,6.00000000000001,49.6583333333333,5,8,10,0
1954,0,6.00833333333334,49.6583333333333,0,5,0,0
1954,1,6.00833333333334,49.6583333333333,0,2,0,0
1954,2,6.00833333333334,49.6583333333333,0,6,0,0
1954,3,6.00833333333334,49.6583333333333,0,6,0,0
1954,4,6.00833333333334,49.6583333333333,0,5,0,0
1954,5,6.00833333333334,49.6583333333333,0,2,0,0
1954,6,6.00833333333334,49.6583333333333,0,7,0,0
1954,7,6.00833333333334,49.6583333333333,0,6,0,0
1954,8,6.00833333333334,49.6583333333333,0,6,0,0
1955,0,6.03333333333334,49.6583333333333,0,8,0,0
1955,1,6.03333333333334,49.6583333333333,0,7,0,0
1955,2,6.03333333333334,49.6583333333333,0,1,0,0
1955,3,6.03333333333334,49.6583333333333,0,4,0,0
1955,4,6.03333333333334,49.6583333333333,0,4,0,0
1955,5,6.03333333333334,49.6583333333333,0,4,0,0
1955,6,6.03333333333334,49.6583333333333,0,1,0,0
1955,7,6.03333333333334,49.6583333333333,0,7,0,0
1955,8,6.03333333333334,49.6583333333333,0,4,0,0
1956,0,6.04166666666668,49.6583333333333,9,5,20,0
1956,1,6.04166666666668,49.6583333333333,4,8,9,0
1956,2,6.04166666666668,49.6583333333333,7,2,17,0
1956,3,6.04166666666668,49.6583333333333,5,5,10,0
1956,4,6.04166666666668,49.6583333333333,6,6,13,0
1956,5,6.04166666666668,49.6583333333333,7,4,16,0
1956,6,6.04166666666668,49.6583333333333,5,2,11,0
1956,7,6.04166666666668,49.6583333333333,9,4,20,0
1956,8,6.04166666666668,49.6583333333333,6,3,13,0
1957,0,6.05000000000001,49.6583333333333,2,7,4,0
1957,1,6.05000000000001,49.6583333333333,2,2,4,0
1957,2,6.05000000000001,49.6583333333333,3,4,6,0
1957,3,6.05000000000001,49.6583333333333,2,6,4,0
1957,4,6.05000000000001,49.6583333333333,3,3,6,0
1957,5,6.05000000000001,49.6583333333333,3,8,5,0
1957,6,6.05000000000001,49.6583333333333,2,2,3,0
1957,7,6.05000000000001,49.6583333333333,1,2,2,0
1957,8,6.05000000000001,49.6583333333333,3,5,6,0
1958,0,6.05833333333334,49.6583333333333,0,3,0,0
1958,1,6.05833333333334,49.6583333333333,0,9,0,0
1958,2,6.05833333333334,49.6583333333333,0,3,0,0
1958,3,6.05833333333334,49.6583333333333,0,3,0,0
1958,4,6.05833333333334,49.6583333333333,0,5,0,0
1958,5,6.05833333333334,49.6583333333333,0,2,0,0
1958,6,6.05833333333334,49.6583333333333,0,4,0,0
1958,7,6.05833333333334,49.6583333333333,0,3,0,0
1958,8,6.05833333333334,49.6583333333333,0,5,0,0
1959,0,6.06666666666668,49.6583333333333,3,8,7,0
1959,1,6.06666666666668,49.6583333333333,2,5,4,0
1959,2,6.06666666666668,49.6583333333333,2,6,3,0
1959,3,6.06666666666668,49.6583333333333,4,8,8,0
1959,4,6.06666666666668,49.6583333333333,3,3,5,0
1959,5,6.06666666666668,49.6583333333333,4,5,8,0
1959,6,6.06666666666668,49.6583333333333,3,5,5,0
1959,7,6.06666666666668,49.6583333333333,1,4,2,0
1959,8,6.06666666666668,49.6583333333333,2,7,4,0
1960,0,6.07500000000001,49.6583333333333,53,5,131,0
1960,1,6.07500000000001,49.6583333333333,51,3,125,0
1960,2,6.07500000000001,49.6583333333333,51,2,126,0
1960,3,6.07500000000001,49.6583333333333,44,4,109,0
1960,4,6.07500000000001,49.6583333333333,44,8,108,0
1960,5,6.07500000000001,49.6583333333333,49,5,120,0
1960,6,6.07500000000001,49.6583333333333,43,4,106,0
1960,7,6.07500000000001,49.6583333333333,49,3,122,0
1960,8,6.07500000000001,49.6583333333333,45,5,112,0
1961,0,6.08333333333334,49.6583333333333,12,7,29,0
1961,1,6.08333333333334,49.6583333333333,13,6,30,0
1961,2,6.08333333333334,49.6583333333333,9,5,22,0
1961,3,6.08333333333334,49.6583333333333,14,2,34,0
1961,4,6.08333333333334,49.6583333333333,13,6,31,0
1961,5,6.08333333333334,49.6583333333333,11,5,26,0
1961,6,6.08333333333334,49.6583333333333,13,1,32,0
1961,7,6.08333333333334,49.6583333333333,15,3,37,0
1961,8,6.08333333333334,49.6583333333333,14,5,33,0
1962,0,6.09166666666668,49.6583333333333,3,8,7,0
1962,1,6.09166666666668,49.6583333333333,3,5,7,0
1962,2,6.09166666666668,49.6583333333333,2,3,4,0
1962,3,6.09166666666668,49.6583333333333,3,6,6,0
1962,4,6.09166666666668,49.6583333333333,1,4,2,0
1962,5,6.09166666666668,49.6583333333333,2,2,3,0
1962,6,6.09166666666668,49.6583333333333,2,4,4,0
1962,7,6.09166666666668,49.6583333333333,2,3,3,0
1962,8,6.09166666666668,49.6583333333333,2,8,3,0
1963,0,6.10000000000001,49.6583333333333,4,4,8,0
1963,1,6.10000000000001,49.6583333333333,2,6,4,0
1963,2,6.10000000000001,49.6583333333333,1,2,2,0
1963,3,6.10000000000001,49.6583333333333,2,4,3,0
1963,4,6.10000000000001,49.6583333333333,1,3,2,0
1963,5,6.10000000000001,49.6583333333333,2,3,4,0
1963,6,6.10000000000001,49.6583333333333,1,3,2,0
1963,7,6.10000000000001,49.6583333333333,2,2,3,0
1963,8,6.10000000000001,49.6583333333333,1,4,1,0
1964,0,6.10833333333334,49.6583333333333,15,5,37,0
1964,1,6.10833333333334,49.6583333333333,13,4,31,0
1964,2,6.10833333333334,49.6583333333333,16,6,38,0
1964,3,6.10833333333334,49.6583333333333,14,5,34,0
1964,4,6.10833333333334,49.6583333333333,11,5,27,0
1964,5,6.10833333333334,49.6583333333333,13,7,30,0
1964,6,6.10833333333334,49.6583333333333,14,2,33,0
1964,7,6.10833333333334,49.6583333333333,13,5,30,0
1964,8,6.10833333333334,49.6583333333333,12,3,29,0
1965,0,6.11666666666668,49.6583333333333,47,3,117,0
1965,1,6.11666666666668,49.6583333333333,52,7,128,0
1965,2,6.11666666666668,49.6583333333333,57,2,142,0
1965,3,6.11666666666668,49.6583333333333,48,6,119,0
1965,4,6.11666666666668,49.6583333333333,47,4,116,0
1965,5,6.11666666666668,49.6583333333333,61,3,152,0
1965,6,6.11666666666668,49.6583333333333,55,5,137,0
1965,7,6.11666666666668,49.6583333333333,50,3,124,0
1965,8,6.11666666666668,49.6583333333333,55,6,136,0
1966,0,6.12500000000001,49.6583333333333,72,1,179,0
1966,1,6.12500000000001,49.6583333333333,69,1,171,0
1966,2,6.12500000000001,49.6583333333333,73,6,181,0
1966,3,6.12500000000001,49.6583333333333,76,4,188,0
1966,4,6.12500000000001,49.6583333333333,66,4,164,0
1966,5,6.12500000000001,49.6583333333333,64,7,159,0
1966,6,6.12500000000001,49.6583333333333,63,4,155,0
1966,7,6.12500000000001,49.6583333333333,71,8,175,0
1966,8,6.12500000000001,49.6583333333333,71,1,175,0
1967,0,6.13333333333334,49.6583333333333,35,8,85,0
1967,1,6.13333333333334,49.6583333333333,33,6,82,0
1967,2,6.13333333333334,49.6583333333333,30,7,73,0
1967,3,6.13333333333334,49.6583333333333,35,9,85,0
1967,4,6.13333333333334,49.6583333333333,36,7,89,0
1967,5,6.13333333333334,49.6583333333333,33,5,82,0
1967,6,6.13333333333334,49.6583333333333,40,5,99,0
1967,7,6.13333333333334,49.6583333333333,35,6,87,0
1967,8,6.13333333333334,49.6583333333333,40,3,99,0
1968,0,6.14166666666668,49.6583333333333,2,7,3,0
1968,1,6.14166666666668,49.6583333333333,2,3,3,0
1968,2,6.14166666666668,49.6583333333333,2,4,3,0
1968,3,6.14166666666668,49.6583333333333,0,4,0,0
1968,4,6.14166666666668,49.6583333333333,1,8,2,0
1968,5,6.14166666666668,49.6583333333333,3,3,5,0
1968,6,6.14166666666668,49.6583333333333,2,8,4,0
1968,7,6.14166666666668,49.6583333333333,3,4,7,0
1968,8,6.14166666666668,49.6583333333333,3,2,7,0
1969,0,6.15000000000001,49.6583333333333,0,1,0,0
1969,1,6.15000000000001,49.6583333333333,0,3,0,0
1969,2,6.15000000000001,49.6583333333333,0,2,0,0
1969,3,6.15000000000001,49.6583333333333,0,6,0,0
1969,4,6.15000000000001,49.6583333333333,0,5,0,0
1969,5,6.15000000000001,49.6583333333333,0,4,0,0
1969,6,6.15000000000001,49.6583333333333,0,5,0,0
1969,7,6.15000000000001,49.6583333333333,0,4,0,0
1969,8,6.15000000000001,49.6583333333333,0,7,0,0
1970,0,6.15833333333334,49.6583333333333,1,6,1,0
1970,1,6.15833333333334,49.6583333333333,0,7,0,0
1970,2,6.15833333333334,49.6583333333333,0,5,0,0
1970,3,6.15833333333334,49.6583333333333,0,4,0,0
1970,4,6.15833333333334,49.6583333333333,1,6,1,0
1970,5,6.15833333333334,49.6583333333333,1,3,1,0
1970,6,6.15833333333334,49.6583333333333,0,3,0,0
1970,7,6.15833333333334,49.6583333333333,0,1,0,0
1970,8,6.15833333333334,49.6583333333333,1,4,1,0
1971,0,6.17500000000001,49.6583333333333,2,7,4,0
1971,1,6.17500000000001,49.6583333333333,2,4,3,0
1971,2,6.17500000000001,49.6583333333333,2,3,4,0
