timestep,age_group,Susceptible,Exposed,InfectASympt,InfectMild,InfectGP,InfectHosp,InfectICU,InfectICURecov,Recovered,Dead
65,1,946,0,5,1,0,0,0,0,651,0
65,2,862,0,3,0,0,0,0,0,974,0
65,3,1024,0,1,1,0,0,0,0,551,0
65,4,1049,0,2,0,0,0,0,0,586,0
65,5,896,0,1,0,0,0,0,0,789,2
65,6,948,0,0,0,1,0,0,0,865,2
65,7,1209,0,0,1,0,0,0,0,1116,0
65,8,1544,0,3,0,0,1,0,0,1297,7
65,9,1421,0,3,0,0,0,0,0,1282,5
65,10,1369,0,2,0,0,0,0,0,1235,20
65,11,1230,0,0,0,0,0,0,0,1079,21
65,12,1094,0,2,0,0,1,0,0,1021,22
65,13,1642,0,0,0,0,0,0,0,112,9
65,14,1456,0,0,0,0,0,0,0,80,1
65,15,1177,0,0,0,0,1,0,0,57,3
65,16,1908,0,0,0,0,0,0,0,93,6
66,0,1122,0,1,0,0,0,0,0,265,0
66,1,946,0,4,1,0,0,0,0,652,0
66,2,862,0,1,0,0,0,0,0,976,0
66,3,1024,0,1,1,0,0,0,0,551,0
66,4,1049,0,1,0,0,0,0,0,587,0
66,5,896,0,1,0,0,0,0,0,789,2
66,6,948,0,0,0,0,0,0,0,866,2
66,7,1209,0,0,0,0,0,0,0,1117,0
66,8,1544,0,3,0,0,1,0,0,1297,7
66,9,1421,0,1,0,0,0,0,0,1284,5
66,10,1369,0,2,0,0,0,0,0,1235,20
66,11,1230,0,0,0,0,0,0,0,1079,21
66,12,1094,0,2,0,0,1,0,0,1021,22
66,13,1642,0,0,0,0,0,0,0,112,9
66,14,1456,0,0,0,0,0,0,0,80,1
66,15,1177,0,0,0,0,1,0,0,57,3
66,16,1908,0,0,0,0,0,0,0,93,6
67,0,1122,0,1,0,0,0,0,0,265,0
67,1,946,0,4,0,0,0,0,0,653,0
67,2,862,0,1,0,0,0,0,0,976,0
67,3,1024,0,1,1,0,0,0,0,551,0
67,4,1049,0,1,0,0,0,0,0,587,0
67,5,896,0,1,0,0,0,0,0,789,2
67,6,948,0,0,0,0,0,0,0,866,2
67,7,1209,0,0,0,0,0,0,0,1117,0
67,8,1544,0,1,0,0,0,0,0,1300,7
67,9,1421,0,0,0,0,0,0,0,1285,5
67,10,1369,0,2,0,0,0,0,0,1235,20
67,11,1230,0,0,0,0,0,0,0,1079,21
67,12,1094,0,2,0,0,1,0,0,1021,22
67,13,1642,0,0,0,0,0,0,0,112,9
67,14,1456,0,0,0,0,0,0,0,80,1
67,15,1177,0,0,0,0,1,0,0,57,3
67,16,1908,0,0,0,0,0,0,0,93,6
68,0,1122,0,1,0,0,0,0,0,265,0
68,1,946,0,2,0,0,0,0,0,655,0
68,2,862,0,1,0,0,0,0,0,976,0
68,3,1024,0,1,1,0,0,0,0,551,0
68,4,1049,0,1,0,0,0,0,0,587,0
68,5,896,0,0,0,0,0,0,0,790,2
68,6,948,0,0,0,0,0,0,0,866,2
68,7,1209,0,0,0,0,0,0,0,1117,0
68,8,1544,0,1,0,0,0,0,0,1300,7
68,9,1421,0,0,0,0,0,0,0,1285,5
68,10,1369,0,0,0,0,0,0,0,1237,20
68,11,1230,0,0,0,0,0,0,0,1079,21
68,12,1094,0,1,0,0,1,0,0,1022,22
68,13,1642,0,0,0,0,0,0,0,112,9
68,14,1456,0,0,0,0,0,0,0,80,1
68,15,1177,0,0,0,0,1,0,0,57,3
68,16,1908,0,0,0,0,0,0,0,93,6
69,0,1122,0,1,0,0,0,0,0,265,0
69,1,946,0,2,0,0,0,0,0,655,0
69,2,862,0,1,0,0,0,0,0,976,0
69,3,1024,0,1,1,0,0,0,0,551,0
69,4,1049,0,0,0,0,0,0,0,588,0
69,5,896,0,0,0,0,0,0,0,790,2
69,6,948,0,0,0,0,0,0,0,866,2
69,7,1209,0,0,0,0,0,0,0,1117,0
69,8,1544,0,1,0,0,0,0,0,1300,7
69,9,1421,0,0,0,0,0,0,0,1285,5
69,10,1369,0,0,0,0,0,0,0,1237,20
69,11,1230,0,0,0,0,0,0,0,1079,21
69,12,1094,0,1,0,0,1,0,0,1022,22
69,13,1642,0,0,0,0,0,0,0,112,9
69,14,1456,0,0,0,0,0,0,0,80,1
69,15,1177,0,0,0,0,1,0,0,57,3
69,16,1908,0,0,0,0,0,0,0,93,6
70,0,1122,0,1,0,0,0,0,0,265,0
70,1,946,0,2,0,0,0,0,0,655,0
70,2,862,0,1,0,0,0,0,0,976,0
70,3,1024,0,1,1,0,0,0,0,551,0
70,4,1049,0,0,0,0,0,0,0,588,0
70,5,896,0,0,0,0,0,0,0,790,2
70,6,948,0,0,0,0,0,0,0,866,2
70,7,1209,0,0,0,0,0,0,0,1117,0
70,8,1544,0,0,0,0,0,0,0,1301,7
70,9,1421,0,0,0,0,0,0,0,1285,5
70,10,1369,0,0,0,0,0,0,0,1237,20
70,11,1230,0,0,0,0,0,0,0,1079,21
70,12,1094,0,0,0,0,1,0,0,1023,22
70,13,1642,0,0,0,0,0,0,0,112,9
70,14,1456,0,0,0,0,0,0,0,80,1
70,15,1177,0,0,0,0,0,0,0,58,3
70,16,1908,0,0,0,0,0,0,0,93,6
71,0,1122,0,0,0,0,0,0,0,266,0
71,1,946,0,2,0,0,0,0,0,655,0
71,2,862,0,1,0,0,0,0,0,976,0
71,3,1024,0,0,1,0,0,0,0,552,0
71,4,1049,0,0,0,0,0,0,0,588,0
71,5,896,0,0,0,0,0,0,0,790,2
71,6,948,0,0,0,0,0,0,0,866,2
71,7,1209,0,0,0,0,0,0,0,1117,0
71,8,1544,0,0,0,0,0,0,0,1301,7
71,9,1421,0,0,0,0,0,0,0,1285,5
71,10,1369,0,0,0,0,0,0,0,1237,20
71,11,1230,0,0,0,0,0,0,0,1079,21
71,12,1094,0,0,0,0,1,0,0,1023,22
71,13,1642,0,0,0,0,0,0,0,112,9
71,14,1456,0,0,0,0,0,0,0,80,1
71,15,1177,0,0,0,0,0,0,0,58,3
71,16,1908,0,0,0,0,0,0,0,93,6
72,0,1122,0,0,0,0,0,0,0,266,0
72,1,946,0,1,0,0,0,0,0,656,0
72,2,862,0,1,0,0,0,0,0,976,0
72,3,1024,0,0,1,0,0,0,0,552,0
72,4,1049,0,0,0,0,0,0,0,588,0
72,5,896,0,0,0,0,0,0,0,790,2
72,6,948,0,0,0,0,0,0,0,866,2
72,7,1209,0,0,0,0,0,0,0,1117,0
72,8,1544,0,0,0,0,0,0,0,1301,7
72,9,1421,0,0,0,0,0,0,0,1285,5
72,10,1369,0,0,0,0,0,0,0,1237,20
72,11,1230,0,0,0,0,0,0,0,1079,21
72,12,1094,0,0,0,0,0,0,0,1024,22
72,13,1642,0,0,0,0,0,0,0,112,9
72,14,1456,0,0,0,0,0,0,0,80,1
72,15,1177,0,0,0,0,0,0,0,58,3
72,16,1908,0,0,0,0,0,0,0,93,6
73,0,1122,0,0,0,0,0,0,0,266,0
73,1,946,0,1,0,0,0,0,0,656,0
73,2,862,0,1,0,0,0,0,0,976,0
73,3,1024,0,0,0,0,0,0,0,553,0
73,4,1049,0,0,0,0,0,0,0,588,0
73,5,896,0,0,0,0,0,0,0,790,2
73,6,948,0,0,0,0,0,0,0,866,2
73,7,1209,0,0,0,0,0,0,0,1117,0
73,8,1544,0,0,0,0,0,0,0,1301,7
73,9,1421,0,0,0,0,0,0,0,1285,5
73,10,1369,0,0,0,0,0,0,0,1237,20
73,11,1230,0,0,0,0,0,0,0,1079,21
73,12,1094,0,0,0,0,0,0,0,1024,22
73,13,1642,0,0,0,0,0,0,0,112,9
73,14,1456,0,0,0,0,0,0,0,80,1
73,15,1177,0,0,0,0,0,0,0,58,3
73,16,1908,0,0,0,0,0,0,0,93,6
74,0,1122,0,0,0,0,0,0,0,266,0
74,1,946,0,1,0,0,0,0,0,656,0
74,2,862,0,1,0,0,0,0,0,976,0
74,3,1024,0,0,0,0,0,0,0,553,0
74,4,1049,0,0,0,0,0,0,0,588,0
74,5,896,0,0,0,0,0,0,0,790,2
74,6,948,0,0,0,0,0,0,0,866,2
74,7,1209,0,0,0,0,0,0,0,1117,0
74,8,1544,0,0,0,0,0,0,0,1301,7
74,9,1421,0,0,0,0,0,0,0,1285,5
74,10,1369,0,0,0,0,0,0,0,1237,20
74,11,1230,0,0,0,0,0,0,0,1079,21
74,12,1094,0,0,0,0,0,0,0,1024,22
74,13,1642,0,0,0,0,0,0,0,112,9
74,14,1456,0,0,0,0,0,0,0,80,1
74,15,1177,0,0,0,0,0,0,0,58,3
74,16,1908,0,0,0,0,0,0,0,93,6
75,0,1122,0,0,0,0,0,0,0,266,0
75,1,946,0,0,0,0,0,0,0,657,0
75,2,862,0,1,0,0,0,0,0,976,0
75,3,1024,0,0,0,0,0,0,0,553,0
75,4,1049,0,0,0,0,0,0,0,588,0
75,5,896,0,0,0,0,0,0,0,790,2
75,6,948,0,0,0,0,0,0,0,866,2
75,7,1209,0,0,0,0,0,0,0,1117,0
75,8,1544,0,0,0,0,0,0,0,1301,7
75,9,1421,0,0,0,0,0,0,0,1285,5
75,10,1369,0,0,0,0,0,0,0,1237,20
75,11,1230,0,0,0,0,0,0,0,1079,21
75,12,1094,0,0,0,0,0,0,0,1024,22
75,13,1642,0,0,0,0,0,0,0,112,9
75,14,1456,0,0,0,0,0,0,0,80,1
75,15,1177,0,0,0,0,0,0,0,58,3
75,16,1908,0,0,0,0,0,0,0,93,6
76,0,1122,0,0,0,0,0,0,0,266,0
76,1,946,0,0,0,0,0,0,0,657,0
76,2,862,0,1,0,0,0,0,0,976,0
76,3,1024,0,0,0,0,0,0,0,553,0
76,4,1049,0,0,0,0,0,0,0,588,0
76,5,896,0,0,0,0,0,0,0,790,2
76,6,948,0,0,0,0,0,0,0,866,2
76,7,1209,0,0,0,0,0,0,0,1117,0
76,8,1544,0,0,0,0,0,0,0,1301,7
76,9,1421,0,0,0,0,0,0,0,1285,5
76,10,1369,0,0,0,0,0,0,0,1237,20
76,11,1230,0,0,0,0,0,0,0,1079,21
76,12,1094,0,0,0,0,0,0,0,1024,22
76,13,1642,0,0,0,0,0,0,0,112,9
76,14,1456,0,0,0,0,0,0,0,80,1
76,15,1177,0,0,0,0,0,0,0,58,3
76,16,1908,0,0,0,0,0,0,0,93,6
77,0,1122,0,0,0,0,0,0,0,266,0
77,1,946,0,0,0,0,0,0,0,657,0
77,2,862,0,1,0,0,0,0,0,976,0
77,3,1024,0,0,0,0,0,0,0,553,0
77,4,1049,0,0,0,0,0,0,0,588,0
77,5,896,0,0,0,0,0,0,0,790,2
77,6,948,0,0,0,0,0,0,0,866,2
77,7,1209,0,0,0,0,0,0,0,1117,0
77,8,1544,0,0,0,0,0,0,0,1301,7
77,9,1421,0,0,0,0,0,0,0,1285,5
77,10,1369,0,0,0,0,0,0,0,1237,20
77,11,1230,0,0,0,0,0,0,0,1079,21
77,12,1094,0,0,0,0,0,0,0,1024,22
77,13,1642,0,0,0,0,0,0,0,112,9
77,14,1456,0,0,0,0,0,0,0,80,1
77,15,1177,0,0,0,0,0,0,0,58,3
77,16,1908,0,0,0,0,0,0,0,93,6
78,0,1122,0,0,0,0,0,0,0,266,0
78,1,946,0,0,0,0,0,0,0,657,0
78,2,862,0,1,0,0,0,0,0,976,0
78,3,1024,0,0,0,0,0,0,0,553,0
78,4,1049,0,0,0,0,0,0,0,588,0
78,5,896,0,0,0,0,0,0,0,790,2
78,6,948,0,0,0,0,0,0,0,866,2
78,7,1209,0,0,0,0,0,0,0,1117,0
78,8,1544,0,0,0,0,0,0,0,1301,7
78,9,1421,0,0,0,0,0,0,0,1285,5
78,10,1369,0,0,0,0,0,0,0,1237,20
78,11,1230,0,0,0,0,0,0,0,1079,21
78,12,1094,0,0,0,0,0,0,0,1024,22
78,13,1642,0,0,0,0,0,0,0,112,9
78,14,1456,0,0,0,0,0,0,0,80,1
78,15,1177,0,0,0,0,0,0,0,58,3
78,16,1908,0,0,0,0,0,0,0,93,6
79,0,1122,0,0,0,0,0,0,0,266,0
79,1,946,0,0,0,0,0,0,0,657,0
79,2,862,0,0,0,0,0,0,0,977,0
79,3,1024,0,0,0,0,0,0,0,553,0
79,4,1049,0,0,0,0,0,0,0,588,0
79,5,896,0,0,0,0,0,0,0,790,2
79,6,948,0,0,0,0,0,0,0,866,2
79,7,1209,0,0,0,0,0,0,0,1117,0
79,8,1544,0,0,0,0,0,0,0,1301,7
79,9,1421,0,0,0,0,0,0,0,1285,5
79,10,1369,0,0,0,0,0,0,0,1237,20
79,11,1230,0,0,0,0,0,0,0,1079,21
79,12,1094,0,0,0,0,0,0,0,1024,22
79,13,1642,0,0,0,0,0,0,0,112,9
79,14,1456,0,0,0,0,0,0,0,80,1
79,15,1177,0,0,0,0,0,0,0,58,3
79,16,1908,0,0,0,0,0,0,0,93,6
80,0,1122,0,0,0,0,0,0,0,266,0
80,1,946,0,0,0,0,0,0,0,657,0
80,2,862,0,0,0,0,0,0,0,977,0
80,3,1024,0,0,0,0,0,0,0,553,0
80,4,1049,0,0,0,0,0,0,0,588,0
80,5,896,0,0,0,0,0,0,0,790,2
80,6,948,0,0,0,0,0,0,0,866,2
80,7,1209,0,0,0,0,0,0,0,1117,0
80,8,1544,0,0,0,0,0,0,0,1301,7
80,9,1421,0,0,0,0,0,0,0,1285,5
80,10,1369,0,0,0,0,0,0,0,1237,20
80,11,1230,0,0,0,0,0,0,0,1079,21
80,12,1094,0,0,0,0,0,0,0,1024,22
80,13,1642,0,0,0,0,0,0,0,112,9
80,14,1456,0,0,0,0,0,0,0,80,1
80,15,1177,0,0,0,0,0,0,0,58,3
80,16,1908,0,0,0,0,0,0,0,93,6
81,0,1122,0,0,0,0,0,0,0,266,0
81,1,946,0,0,0,0,0,0,0,657,0
81,2,862,0,0,0,0,0,0,0,977,0
81,3,1024,0,0,0,0,0,0,0,553,0
81,4,1049,0,0,0,0,0,0,0,588,0
81,5,896,0,0,0,0,0,0,0,790,2
81,6,948,0,0,0,0,0,0,0,866,2
81,7,1209,0,0,0,0,0,0,0,1117,0
81,8,1544,0,0,0,0,0,0,0,1301,7
81,9,1421,0,0,0,0,0,0,0,1285,5
81,10,1369,0,0,0,0,0,0,0,1237,20
81,11,1230,0,0,0,0,0,0,0,1079,21
81,12,1094,0,0,0,0,0,0,0,1024,22
81,13,1642,0,0,0,0,0,0,0,112,9
81,14,1456,0,0,0,0,0,0,0,80,1
81,15,1177,0,0,0,0,0,0,0,58,3
81,16,1908,0,0,0,0,0,0,0,93,6
82,0,1122,0,0,0,0,0,0,0,266,0
82,1,946,0,0,0,0,0,0,0,657,0
82,2,862,0,0,0,0,0,0,0,977,0
82,3,1024,0,0,0,0,0,0,0,553,0
82,4,1049,0,0,0,0,0,0,0,588,0
82,5,896,0,0,0,0,0,0,0,790,2
82,6,948,0,0,0,0,0,0,0,866,2
82,7,1209,0,0,0,0,0,0,0,1117,0
82,8,1544,0,0,0,0,0,0,0,1301,7
82,9,1421,0,0,0,0,0,0,0,1285,5
82,10,1369,0,0,0,0,0,0,0,1237,20
82,11,1230,0,0,0,0,0,0,0,1079,21
82,12,1094,0,0,0,0,0,0,0,1024,22
82,13,1642,0,0,0,0,0,0,0,112,9
82,14,1456,0,0,0,0,0,0,0,80,1
82,15,1177,0,0,0,0,0,0,0,58,3
82,16,1908,0,0,0,0,0,0,0,93,6
83,0,1122,0,0,0,0,0,0,0,266,0
83,1,946,0,0,0,0,0,0,0,657,0
83,2,862,0,0,0,0,0,0,0,977,0
83,3,1024,0,0,0,0,0,0,0,553,0
83,4,1049,0,0,0,0,0,0,0,588,0
83,5,896,0,0,0,0,0,0,0,790,2
83,6,948,0,0,0,0,0,0,0,866,2
83,7,1209,0,0,0,0,0,0,0,1117,0
83,8,1544,0,0,0,0,0,0,0,1301,7
83,9,1421,0,0,0,0,0,0,0,1285,5
83,10,1369,0,0,0,0,0,0,0,1237,20
83,11,1230,0,0,0,0,0,0,0,1079,21
83,12,1094,0,0,0,0,0,0,0,1024,22
83,13,1642,0,0,0,0,0,0,0,112,9
83,14,1456,0,0,0,0,0,0,0,80,1
83,15,1177,0,0,0,0,0,0,0,58,3
83,16,1908,0,0,0,0,0,0,0,93,6
84,0,1122,0,0,0,0,0,0,0,266,0
84,1,946,0,0,0,0,0,0,0,657,0
84,2,862,0,0,0,0,0,0,0,977,0
84,3,1024,0,0,0,0,0,0,0,553,0
84,4,1049,0,0,0,0,0,0,0,588,0
84,5,896,0,0,0,0,0,0,0,790,2
84,6,948,0,0,0,0,0,0,0,866,2
84,7,1209,0,0,0,0,0,0,0,1117,0
84,8,1544,0,0,0,0,0,0,0,1301,7
84,9,1421,0,0,0,0,0,0,0,1285,5
84,10,1369,0,0,0,0,0,0,0,1237,20
84,11,1230,0,0,0,0,0,0,0,1079,21
84,12,1094,0,0,0,0,0,0,0,1024,22
84,13,1642,0,0,0,0,0,0,0,112,9
84,14,1456,0,0,0,0,0,0,0,80,1
84,15,1177,0,0,0,0,0,0,0,58,3
84,16,1908,0,0,0,0,0,0,0,93,6
85,0,1122,0,0,0,0,0,0,0,266,0
85,1,946,0,0,0,0,0,0,0,657,0
85,2,862,0,0,0,0,0,0,0,977,0
85,3,1024,0,0,0,0,0,0,0,553,0
85,4,1049,0,0,0,0,0,0,0,588,0
85,5,896,0,0,0,0,0,0,0,790,2
85,6,948,0,0,0,0,0,0,0,866,2
85,7,1209,0,0,0,0,0,0,0,1117,0
85,8,1544,0,0,0,0,0,0,0,1301,7
85,9,1421,0,0,0,0,0,0,0,1285,5
85,10,1369,0,0,0,0,0,0,0,1237,20
85,11,1230,0,0,0,0,0,0,0,1079,21
85,12,1094,0,0,0,0,0,0,0,1024,22
85,13,1642,0,0,0,0,0,0,0,112,9
85,14,1456,0,0,0,0,0,0,0,80,1
85,15,1177,0,0,0,0,0,0,0,58,3
85,16,1908,0,0,0,0,0,0,0,93,6
86,0,1122,0,0,0,0,0,0,0,266,0
86,1,946,0,0,0,0,0,0,0,657,0
86,2,862,0,0,0,0,0,0,0,977,0
86,3,1024,0,0,0,0,0,0,0,553,0
86,4,1049,0,0,0,0,0,0,0,588,0
86,5,896,0,0,0,0,0,0,0,790,2
86,6,948,0,0,0,0,0,0,0,866,2
86,7,1209,0,0,0,0,0,0,0,1117,0
86,8,1544,0,0,0,0,0,0,0,1301,7
86,9,1421,0,0,0,0,0,0,0,1285,5
86,10,1369,0,0,0,0,0,0,0,1237,20
86,11,1230,0,0,0,0,0,0,0,1079,21
86,12,1094,0,0,0,0,0,0,0,1024,22
86,13,1642,0,0,0,0,0,0,0,112,9
86,14,1456,0,0,0,0,0,0,0,80,1
86,15,1177,0,0,0,0,0,0,0,58,3
86,16,1908,0,0,0,0,0,0,0,93,6
87,0,1122,0,0,0,0,0,0,0,266,0
87,1,946,0,0,0,0,0,0,0,657,0
87,2,862,0,0,0,0,0,0,0,977,0
87,3,1024,0,0,0,0,0,0,0,553,0
87,4,1049,0,0,0,0,0,0,0,588,0
87,5,896,0,0,0,0,0,0,0,790,2
87,6,948,0,0,0,0,0,0,0,866,2
87,7,1209,0,0,0,0,0,0,0,1117,0
87,8,1544,0,0,0,0,0,0,0,1301,7
87,9,1421,0,0,0,0,0,0,0,1285,5
87,10,1369,0,0,0,0,0,0,0,1237,20
87,11,1230,0,0,0,0,0,0,0,1079,21
87,12,1094,0,0,0,0,0,0,0,1024,22
87,13,1642,0,0,0,0,0,0,0,112,9
87,14,1456,0,0,0,0,0,0,0,80,1
87,15,1177,0,0,0,0,0,0,0,58,3
87,16,1908,0,0,0,0,0,0,0,93,6
88,0,1122,0,0,0,0,0,0,0,266,0
88,1,946,0,0,0,0,0,0,0,657,0
88,2,862,0,0,0,0,0,0,0,977,0
88,3,1024,0,0,0,0,0,0,0,553,0
88,4,1049,0,0,0,0,0,0,0,588,0
88,5,896,0,0,0,0,0,0,0,790,2
88,6,948,0,0,0,0,0,0,0,866,2
88,7,1209,0,0,0,0,0,0,0,1117,0
88,8,1544,0,0,0,0,0,0,0,1301,7
88,9,1421,0,0,0,0,0,0,0,1285,5
88,10,1369,0,0,0,0,0,0,0,1237,20
88,11,1230,0,0,0,0,0,0,0,1079,21
88,12,1094,0,0,0,0,0,0,0,1024,22
88,13,1642,0,0,0,0,0,0,0,112,9
88,14,1456,0,0,0,0,0,0,0,80,1
88,15,1177,0,0,0,0,0,0,0,58,3
88,16,1908,0,0,0,0,0,0,0,93,6
89,0,1122,0,0,0,0,0,0,0,266,0
89,1,946,0,0,0,0,0,0,0,657,0
89,2,862,0,0,0,0,0,0,0,977,0
89,3,1024,0,0,0,0,0,0,0,553,0
89,4,1049,0,0,0,0,0,0,0,588,0
89,5,896,0,0,0,0,0,0,0,790,2
89,6,948,0,0,0,0,0,0,0,866,2
89,7,1209,0,0,0,0,0,0,0,1117,0
89,8,1544,0,0,0,0,0,0,0,1301,7
89,9,1421,0,0,0,0,0,0,0,1285,5
89,10,1369,0,0,0,0,0,0,0,1237,20
89,11,1230,0,0,0,0,0,0,0,1079,21
89,12,1094,0,0,0,0,0,0,0,1024,22
89,13,1642,0,0,0,0,0,0,0,112,9
89,14,1456,0,0,0,0,0,0,0,80,1
89,15,1177,0,0,0,0,0,0,0,58,3
89,16,1908,0,0,0,0,0,0,0,93,6
90,0,1122,0,0,0,0,0,0,0,266,0
90,1,946,0,0,0,0,0,0,0,657,0
90,2,862,0,0,0,0,0,0,0,977,0
90,3,1024,0,0,0,0,0,0,0,553,0
90,4,1049,0,0,0,0,0,0,0,588,0
90,5,896,0,0,0,0,0,0,0,790,2
90,6,948,0,0,0,0,0,0,0,866,2
90,7,1209,0,0,0,0,0,0,0,1117,0
90,8,1544,0,0,0,0,0,0,0,1301,7
90,9,1421,0,0,0,0,0,0,0,1285,5
90,10,1369,0,0,0,0,0,0,0,1237,20
90,11,1230,0,0,0,0,0,0,0,1079,21
90,12,1094,0,0,0,0,0,0,0,1024,22
90,13,1642,0,0,0,0,0,0,0,112,9
90,14,1456,0,0,0,0,0,0,0,80,1
90,15,1177,0,0,0,0,0,0,0,58,3
90,16,1908,0,0,0,0,0,0,0,93,6
