av_infections_4,sd_infections_4,av_susceptible_4,sd_susceptible_4,av_recovered_4,sd_recovered_4,av_infections_6,sd_infections_6,av_susceptible_6,sd_susceptible_6,av_recovered_6,sd_recovered_6,av_infections_8,sd_infections_8,av_susceptible_8,sd_susceptible_8,av_recovered_8,sd_recovered_8,av_infections_12,sd_infections_12,av_susceptible_12,sd_susceptible_12,av_recovered_12,sd_recovered_12,av_infections_15,sd_infections_15,av_susceptible_15,sd_susceptible_15,av_recovered_15,sd_recovered_15,time
4.1,3.9567101935263786,5.6,4.4522154285504,9896.8,9.727395449051212,41.0,40.952547065000864,7.2,3.7653389990514508,9862.7,40.81679937367838,259.1,167.75872224384904,4.3,2.7100635498903793,9650.4,171.77064811997292,1303.7,403.4148815632198,301.0,235.54570209999116,7942.7,735.8916058466461,1386.8,149.35029665558454,2018.5,1060.9159826405776,5931.2,1251.307564998399,67
3.2,2.9363620727393656,5.6,4.4522154285504,9897.7,9.416887903005843,33.6,35.600249687014525,7.2,3.7653389990514508,9870.1,35.84054191058562,222.7,148.63157283849364,4.3,2.7100635498903793,9687.6,150.99021307503492,1245.6,403.01508105225486,254.2,218.7067036517679,8089.1,699.5664451009004,1379.2,170.94690533743056,1898.1,1021.2250214543535,6076.4,1248.734755217812,68
2.1,1.728840330651992,5.6,4.4522154285504,9898.8,8.547904226573124,26.9,29.01513015269409,7.2,3.7653389990514508,9876.8,29.52889357147598,192.7,131.37905295577204,4.2,2.780887148615228,9718.1,132.27702412403718,1178.2,391.75099801333556,214.3,202.76425830122145,8227.0,660.007744062312,1351.1,182.5257668263732,1793.0,982.451242782279,6231.4,1240.9464309326347,69
1.6,1.6465452046971292,5.6,4.4522154285504,9899.3,8.615876817441935,21.2,23.03523870556201,7.2,3.7653389990514508,9882.6,23.71216284244579,159.3,110.87635756403014,4.1,2.8848262031225076,9751.3,111.6871125560649,1117.9,380.16997660403314,170.6,169.94718133715676,8357.9,619.195436747469,1344.1,205.68176605836717,1683.3,935.4748111104982,6368.1,1235.8490963256352,70
1.0,1.247219128924647,5.6,4.4522154285504,9899.9,8.399074023036375,17.1,18.07668848729398,7.2,3.7653389990514508,9886.7,19.03826556059022,133.0,94.82967186839078,4.0,2.9059326290271157,9777.7,95.26576859851951,1055.0,369.13050989227827,140.0,148.5014029114428,8483.0,583.147780012351,1320.3,220.44855786932848,1556.9,883.9804485017377,6515.7,1224.326758308872,71
0.8,1.2292725943057183,5.6,4.4522154285504,9900.1,8.02011360407209,13.4,14.826402875351196,7.2,3.7653389990514508,9890.4,16.358484037342826,112.7,82.72853867385251,4.0,2.9059326290271157,9798.0,83.34533246945773,989.2,358.3545110021019,113.5,127.20172081295826,8602.2,548.2136242175834,1304.8,237.165108919691,1430.3,829.1954668365128,6652.3,1209.2981481467302,72
0.5,0.97182531580755,5.6,4.4522154285504,9900.4,8.113089560840693,11.2,13.612086132877977,7.2,3.7653389990514508,9892.7,15.195394038984315,98.0,73.99399375024375,4.0,2.9059326290271157,9812.6,74.3298952867104,923.7,343.30033822037257,92.4,111.11975521931282,8715.8,511.436278207429,1283.6,263.5497844599553,1317.7,783.0215053098974,6793.4,1194.541957776657,73
0.5,0.97182531580755,5.6,4.4522154285504,9900.4,8.113089560840693,8.9,10.21382505343724,7.2,3.7653389990514508,9894.9,13.211526953552507,79.6,64.7665894664148,4.0,2.9059326290271157,9831.1,64.6897725043663,863.6,330.77323551541065,69.8,87.67845294661117,8821.9,475.2310432247082,1270.4,283.22397889695395,1209.5,732.5537143748877,6922.8,1171.9274531964663,74
0.1,0.31622776601683794,5.6,4.4522154285504,9900.8,8.216514535440872,7.6,8.88444333277743,7.2,3.7653389990514508,9896.2,12.21838323547305,67.4,53.66190455062139,4.0,2.9059326290271157,9843.1,54.00504091697778,798.0,314.879165536383,47.9,63.1602019559082,8927.6,438.6439203829102,1252.7,305.84674811632925,1106.2,674.7318479712268,7055.3,1149.7573705400243,75
0.1,0.31622776601683794,5.6,4.4522154285504,9900.8,8.216514535440872,6.1,7.400450436741447,7.2,3.7653389990514508,9897.6,11.768130220595319,57.4,46.394923093899926,4.0,2.9059326290271157,9853.2,46.57562548038286,740.2,301.5149894928756,32.8,46.90842141876019,9016.1,406.9475669201405,1228.1,322.93943360602117,1008.8,627.2271961223904,7190.4,1122.9065658172792,76
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,5.0,6.018490028422596,7.2,3.7653389990514508,9898.7,11.421714212654576,46.0,38.505410875183074,4.0,2.9059326290271157,9864.4,38.50310232810973,681.3,284.3683253184933,22.4,35.05614544317919,9105.1,371.9854985226052,1203.6,341.88893583215656,902.7,573.3162885063241,7328.7,1093.4861732601428,77
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,3.6,4.948624949305503,7.2,3.7653389990514508,9900.1,11.308305698811726,38.9,34.06024075076393,4.0,2.9059326290271157,9871.5,34.16707316831351,623.7,269.9181151551131,14.4,23.18141017664322,9187.3,342.6310130608598,1187.1,365.8373803876374,821.3,526.8293103294674,7454.2,1067.268663458269,78
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,2.4,3.6575644598253874,7.2,3.7653389990514508,9901.3,10.614978934401037,31.5,29.12139343430454,4.0,2.9059326290271157,9878.8,29.29467149120771,565.4,253.45663665934393,7.6,15.03477450593937,9264.4,314.4268860429506,1166.3,385.3990860855219,746.0,487.84674278347336,7578.9,1038.8239557841891,79
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,2.0,3.39934634239519,7.2,3.7653389990514508,9901.7,10.530906893520616,26.3,25.82440705998881,4.0,2.9059326290271157,9883.9,26.095763811179946,509.6,237.2154201470797,4.9,10.016098153583672,9335.8,285.5045436493865,1141.8,397.26783576490726,666.8,438.5437517765157,7700.6,1006.2671613443421,80
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,1.6,3.1340424729448424,7.2,3.7653389990514508,9902.1,10.764654094664529,21.5,21.188309145480307,4.0,2.9059326290271157,9888.7,22.37583021426865,456.7,216.7036122346731,3.3,7.1499805749541885,9402.0,255.27893241184893,1115.7,409.43431164907946,593.4,402.6065628432359,7818.3,974.2016731662907,81
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,1.2,2.485513584307633,7.2,3.7653389990514508,9902.5,10.501322668015575,17.3,17.12081254561892,4.0,2.9059326290271157,9892.9,18.603763060198332,414.0,201.35871804650856,1.6,3.502380143083653,9457.0,231.27184581497735,1073.4,413.32693543435505,529.5,368.3441174891882,7946.7,935.7382171906366,82
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.8,1.8737959096740262,7.2,3.7653389990514508,9902.9,10.126423082433622,14.3,13.896842167277509,4.0,2.9059326290271157,9895.9,16.642983172763497,370.2,186.8955739324919,0.9,2.0248456731316584,9508.4,210.52590233877532,1040.9,417.882080655935,469.0,332.0572239840597,8061.9,897.3815551678982,83
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.7,1.8885620632287057,7.2,3.7653389990514508,9903.0,10.187137859957417,12.0,11.981467170407619,4.0,2.9059326290271157,9898.2,15.237380935639097,331.6,172.12540647898425,0.6,1.577621275493231,9554.9,189.42512446288052,1006.8,418.0392857668337,406.6,300.6294138045119,8173.7,855.6245347373136,84
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.6,1.577621275493231,7.2,3.7653389990514508,9903.1,10.104454463255303,9.8,10.04213346079629,4.0,2.9059326290271157,9900.4,14.206414826486737,295.5,156.56539279873513,0.4,0.9660917830792959,9596.0,168.95627310704455,967.1,416.6619866403835,354.5,279.3123500471988,8284.7,814.7281823474078,85
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.5,1.5811388300841898,7.2,3.7653389990514508,9903.2,10.250203250017371,7.5,7.291547618075786,4.0,2.9059326290271157,9902.7,12.64954983827927,256.9,139.59262158151483,0.4,0.9660917830792959,9638.1,148.53390933461026,929.0,415.44754983832394,310.1,255.94419964776176,8390.0,776.5067074189808,86
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.2,0.6324555320336759,7.2,3.7653389990514508,9903.5,10.058164179743075,6.0,5.754225500544023,4.0,2.9059326290271157,9904.3,11.255122290662941,224.2,124.18785054191984,0.4,0.9660917830792959,9673.9,129.77283571259775,888.8,412.11562563058544,274.2,240.17530634471518,8496.0,734.8204618211928,87
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.2,0.6324555320336759,7.2,3.7653389990514508,9903.5,10.058164179743075,4.6,4.501851470969102,4.0,2.9059326290271157,9905.7,11.27484909975394,194.9,110.01055504915072,0.4,0.9660917830792959,9704.2,114.54334453724397,849.0,401.8501655537242,240.1,225.3833524365887,8593.3,694.0763726789085,88
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.2,0.6324555320336759,7.2,3.7653389990514508,9903.5,10.058164179743075,3.5,3.24037034920393,4.0,2.9059326290271157,9906.8,10.347302385968367,167.8,97.31826367360057,0.2,0.42163702135578396,9733.2,99.74278030124397,804.9,389.2201462183352,199.1,207.59332573300347,8690.6,652.0085548177689,89
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.1,0.31622776601683794,7.2,3.7653389990514508,9903.6,10.01332445627658,2.9,2.8460498941515415,4.0,2.9059326290271157,9907.4,10.469001862641921,145.6,86.90377820708756,0.2,0.42163702135578396,9757.1,87.76793897039573,761.8,375.27258241325217,170.9,186.8382842044008,8782.3,613.2922178247858,90
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.1,0.31622776601683794,7.2,3.7653389990514508,9903.6,10.01332445627658,2.1,1.7919573407620815,4.0,2.9059326290271157,9908.2,10.58090523327544,129.1,78.84506607546501,0.1,0.31622776601683794,9774.9,78.28502056233009,717.4,361.07992343954976,145.1,165.23279873492964,8869.5,575.2321753479681,91
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,1.4,1.1737877907772674,4.0,2.9059326290271157,9908.9,10.681760154581267,110.0,68.53385213811411,0.1,0.31622776601683794,9794.7,67.13675926379263,676.9,343.2836371800374,124.3,150.3847288346349,8952.1,535.7309544496711,92
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,1.2,1.2292725943057183,4.0,2.9059326290271157,9909.1,10.50343859039611,95.7,61.46914311714094,0.1,0.31622776601683794,9809.5,59.451661036509314,633.4,328.0339413333118,105.5,135.79252965870808,9031.3,500.4884392049209,93
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.7,1.0593499054713802,4.0,2.9059326290271157,9909.6,10.854594521317793,83.9,56.38055220256951,0.1,0.31622776601683794,9821.7,53.843497492475564,589.8,310.81391360247835,87.2,117.0116803286464,9106.1,465.97960136564876,94
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.6,1.0749676997731399,4.0,2.9059326290271157,9909.7,10.832564075252195,71.7,49.06469651841785,0.1,0.31622776601683794,9834.2,46.238031484434494,548.1,294.23477020909684,74.7,104.90741950246735,9175.6,433.85537784944984,95
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.3,0.48304589153964794,4.0,2.9059326290271157,9910.0,10.509255180289632,61.1,43.513599406775505,0.1,0.31622776601683794,9844.8,40.84877259137932,508.3,277.026292374328,63.6,91.20331377995234,9240.8,401.2754111025937,96
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,50.6,35.77149703325261,0.1,0.31622776601683794,9855.1,33.40143044175737,469.0,262.67131975574,50.1,71.24519476973713,9302.8,372.79628038201594,97
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,42.5,30.130272705923744,0.1,0.31622776601683794,9863.1,28.207367044010958,433.5,247.99563168195792,41.1,58.747009380147276,9357.4,346.09542678926636,98
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,35.2,24.457673188138273,0.1,0.31622776601683794,9870.3,23.214219780126147,397.2,233.19986659039446,32.4,45.71457341179312,9411.9,319.7087042223836,99
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,30.3,22.331094415137333,0.1,0.31622776601683794,9875.2,21.30623278657106,364.2,217.5488706270642,25.8,34.67563986431974,9461.1,292.0526778967566,100
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,25.6,19.67062107136766,0.1,0.31622776601683794,9880.0,18.83849486792639,333.9,204.63596403803948,19.6,25.430515352841578,9505.2,269.0356440655732,101
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,21.5,16.318020032399083,0.1,0.31622776601683794,9884.1,15.961411800547802,303.6,190.05098731071558,15.8,18.907964224397908,9546.6,244.45004033998893,102
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,17.5,14.041604846550364,0.1,0.31622776601683794,9888.0,14.414498873626435,275.1,177.85852680025087,13.1,15.730013774098651,9584.8,222.9019714782462,103
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,14.9,12.705641791477255,0.1,0.31622776601683794,9890.6,13.30162897292408,251.3,168.1064808057348,9.0,10.944303439588001,9615.5,206.09180802092385,104
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,12.5,11.286668635558009,0.1,0.31622776601683794,9893.0,12.771496040445344,226.5,156.9927457630518,6.6,6.88315173287483,9647.8,187.06077443797065,105
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,10.6,10.490207073477835,0.1,0.31622776601683794,9894.9,12.022663783223935,201.0,142.8021163864333,4.7,3.772709017845577,9678.8,166.81713208047773,106
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,8.1,8.90006242175363,0.1,0.31622776601683794,9897.3,11.116054455905957,178.4,129.53180647581848,4.1,2.8460498941515415,9705.7,148.4759988086365,107
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.1,0.31622776601683794,4.0,2.9059326290271157,9910.2,10.517709932405545,6.7,7.616502551113019,0.1,0.31622776601683794,9898.7,10.435516278555653,159.3,118.4455336618669,3.9,2.685351208149711,9728.9,132.6754184717978,108
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,5.0,5.57773351022717,0.1,0.31622776601683794,9900.3,9.95601437434791,141.0,109.57392228283355,3.8,2.5298221281347035,9750.4,119.78425049507413,109
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,4.0,4.2946995755750415,0.1,0.31622776601683794,9901.3,9.569047322835575,125.4,100.41713001276227,3.8,2.5298221281347035,9769.0,107.77961052279065,110
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,3.3,3.622460796505909,0.1,0.31622776601683794,9902.0,9.006170724070865,111.8,88.42799958786307,3.8,2.5298221281347035,9785.1,92.8995275672714,111
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,2.3,2.5407785333546005,0.1,0.31622776601683794,9903.0,9.237604307034012,97.7,77.97727589211844,3.8,2.5298221281347035,9799.3,81.92822061617922,112
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,1.6,1.837873166945363,0.1,0.31622776601683794,9903.7,8.794569031194449,85.5,70.10032493188285,3.6,2.590581230363393,9812.7,72.67285906337003,113
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,1.2,1.6193277068654823,0.1,0.31622776601683794,9904.1,8.962266578395347,74.6,62.741444746585884,3.6,2.590581230363393,9824.8,63.79446161958994,114
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.8,1.0327955589886446,0.1,0.31622776601683794,9904.5,8.771798244627178,64.5,54.72608559402403,3.6,2.590581230363393,9835.6,54.60606396932691,115
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.6,0.8432740427115678,0.1,0.31622776601683794,9904.7,8.80719402912566,54.1,47.26156531004402,3.6,2.590581230363393,9846.7,46.34424331984383,116
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.4,0.6992058987801011,0.1,0.31622776601683794,9904.9,9.036346360977737,47.1,41.040494907130714,3.6,2.590581230363393,9854.3,39.58128064853104,117
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.3,0.4830458915396479,0.1,0.31622776601683794,9905.0,8.96908269804914,40.7,37.01065912529644,3.6,2.590581230363393,9861.0,35.156791662493895,118
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.2,0.42163702135578396,0.1,0.31622776601683794,9905.1,8.912537984958794,34.5,31.5638682321698,3.6,2.590581230363393,9867.3,29.833054002416695,119
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.2,0.42163702135578396,0.1,0.31622776601683794,9905.1,8.912537984958794,28.9,27.481104619558348,3.6,2.590581230363393,9872.8,26.084478143140984,120
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.2,0.42163702135578396,0.1,0.31622776601683794,9905.1,8.912537984958794,24.3,23.12310052258948,3.6,2.590581230363393,9877.4,21.731697279933446,121
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.1,0.31622776601683794,0.1,0.31622776601683794,9905.2,8.891943919451284,20.5,19.517798145396537,3.6,2.590581230363393,9881.3,18.08037610228283,122
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.1,0.31622776601683794,0.1,0.31622776601683794,9905.2,8.891943919451284,17.0,15.81841402360623,3.6,2.590581230363393,9884.8,14.459137825841022,123
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,13.5,12.877629181387906,3.6,2.590581230363393,9888.3,12.54370138533457,124
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,11.4,10.595596569644707,3.6,2.590581230363393,9890.3,11.26499001331115,125
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,10.0,9.333333333333334,3.6,2.590581230363393,9891.7,10.708771067577166,126
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,8.8,9.077444574328174,3.6,2.590581230363393,9892.9,10.969148655306949,127
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,8.1,8.530338015967871,3.6,2.590581230363393,9893.6,10.68955876856789,128
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,7.6,8.0718991294215,3.6,2.590581230363393,9894.1,10.587728746053141,129
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,6.2,6.7461923416925424,3.6,2.590581230363393,9895.5,9.969397619158787,130
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,5.0,5.830951894845301,3.6,2.590581230363393,9896.7,9.661492868312044,131
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,3.8,4.391911757866828,3.6,2.590581230363393,9897.9,9.109823757290199,132
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,3.3,4.164666186436128,3.6,2.590581230363393,9898.4,9.465727652959387,133
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,2.4,2.9514591494904874,3.6,2.590581230363393,9899.3,9.286190463981091,134
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,2.0,2.6246692913372702,3.6,2.590581230363393,9899.7,9.381423725166192,135
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,1.6,2.221110833194358,3.6,2.590581230363393,9900.1,9.194805296712078,136
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,1.5,2.1213203435596424,3.6,2.590581230363393,9900.2,9.174844836714014,137
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,0.9,1.5951314818673865,3.6,2.590581230363393,9900.8,9.199033765685515,138
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,0.8,1.3165611772087666,3.6,2.590581230363393,9900.9,9.20688148433913,139
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,0.6,0.8432740427115679,3.6,2.590581230363393,9901.1,9.255028663140681,140
0.0,0.0,5.6,4.4522154285504,9900.9,8.198238293140246,0.0,0.0,7.2,3.7653389990514508,9903.7,9.978309810116475,0.0,0.0,4.0,2.9059326290271157,9910.3,10.424863441684874,0.0,0.0,0.1,0.31622776601683794,9905.3,9.153627089241123,0.5,0.7071067811865476,3.6,2.590581230363393,9901.2,9.162726425881958,141
