,time,age,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.InfectGP,InfectionStatus.InfectMild
1230,74,6,0.0,0.0,0.0,0.0,1.0
1231,74,7,0.0,0.0,0.0,1.0,2.0
1232,74,8,0.0,0.0,0.0,1.0,0.0
1233,74,9,0.0,0.0,0.0,0.0,2.0
1234,74,10,0.0,0.0,0.0,1.0,0.0
1235,74,11,1.0,1.0,0.0,1.0,2.0
1236,74,12,1.0,1.0,0.0,0.0,1.0
1237,74,13,0.0,0.0,0.0,1.0,1.0
1238,74,14,2.0,0.0,0.0,2.0,3.0
1239,74,15,2.0,0.0,0.0,1.0,3.0
1240,74,16,1.0,0.0,0.0,3.0,3.0
1241,75,0,0.0,0.0,0.0,2.0,3.0
1242,75,3,0.0,0.0,0.0,0.0,1.0
1243,75,4,0.0,0.0,0.0,1.0,0.0
1244,75,5,1.0,0.0,0.0,1.0,0.0
1245,75,7,0.0,0.0,0.0,1.0,2.0
1246,75,8,0.0,0.0,0.0,1.0,0.0
1247,75,9,0.0,0.0,0.0,0.0,2.0
1248,75,10,0.0,0.0,0.0,1.0,0.0
1249,75,11,0.0,1.0,0.0,1.0,2.0
1250,75,12,1.0,0.0,0.0,0.0,1.0
1251,75,13,0.0,0.0,0.0,1.0,1.0
1252,75,14,2.0,0.0,0.0,2.0,3.0
1253,75,15,2.0,0.0,0.0,2.0,2.0
1254,75,16,1.0,0.0,0.0,2.0,3.0
1255,76,0,0.0,0.0,0.0,2.0,3.0
1256,76,3,0.0,0.0,0.0,0.0,1.0
1257,76,5,1.0,0.0,0.0,1.0,0.0
1258,76,6,0.0,0.0,0.0,0.0,1.0
1259,76,7,0.0,0.0,0.0,1.0,1.0
1260,76,8,0.0,0.0,0.0,1.0,0.0
1261,76,9,0.0,0.0,0.0,0.0,2.0
1262,76,11,0.0,0.0,0.0,2.0,2.0
1263,76,12,1.0,0.0,0.0,0.0,1.0
1264,76,13,0.0,0.0,0.0,1.0,0.0
1265,76,14,2.0,0.0,0.0,1.0,3.0
1266,76,15,2.0,0.0,0.0,2.0,1.0
1267,76,16,0.0,0.0,0.0,2.0,3.0
1268,77,0,0.0,0.0,0.0,1.0,2.0
1269,77,5,1.0,0.0,0.0,1.0,0.0
1270,77,6,0.0,0.0,0.0,1.0,1.0
1271,77,7,0.0,0.0,0.0,1.0,1.0
1272,77,8,0.0,0.0,0.0,1.0,0.0
1273,77,9,0.0,0.0,0.0,0.0,3.0
1274,77,11,0.0,0.0,0.0,2.0,2.0
1275,77,12,1.0,0.0,0.0,0.0,1.0
1276,77,13,0.0,0.0,0.0,1.0,0.0
1277,77,14,2.0,0.0,0.0,1.0,3.0
1278,77,15,2.0,0.0,0.0,1.0,1.0
1279,77,16,0.0,0.0,0.0,1.0,1.0
1280,78,0,0.0,0.0,0.0,1.0,2.0
1281,78,6,0.0,0.0,0.0,1.0,1.0
1282,78,7,0.0,0.0,0.0,1.0,1.0
1283,78,8,0.0,0.0,0.0,1.0,0.0
1284,78,9,0.0,0.0,0.0,0.0,2.0
1285,78,11,0.0,0.0,0.0,2.0,0.0
1286,78,12,1.0,0.0,0.0,0.0,1.0
1287,78,13,0.0,0.0,0.0,1.0,0.0
1288,78,14,2.0,0.0,0.0,2.0,1.0
1289,78,15,3.0,0.0,0.0,0.0,0.0
1290,78,16,0.0,0.0,0.0,1.0,1.0
1291,79,0,0.0,0.0,0.0,1.0,2.0
1292,79,6,0.0,0.0,0.0,1.0,1.0
1293,79,7,0.0,0.0,0.0,1.0,2.0
1294,79,8,0.0,0.0,0.0,1.0,0.0
1295,79,9,0.0,0.0,0.0,0.0,1.0
1296,79,10,0.0,0.0,0.0,0.0,1.0
1297,79,11,0.0,0.0,0.0,2.0,0.0
1298,79,12,1.0,0.0,0.0,0.0,1.0
1299,79,14,1.0,0.0,0.0,2.0,0.0
1300,79,15,2.0,0.0,0.0,0.0,0.0
1301,79,16,0.0,0.0,0.0,1.0,1.0
1302,80,0,0.0,0.0,0.0,1.0,2.0
1303,80,6,0.0,0.0,0.0,1.0,1.0
1304,80,7,0.0,0.0,0.0,1.0,2.0
1305,80,10,0.0,0.0,0.0,0.0,1.0
1306,80,11,0.0,0.0,0.0,2.0,0.0
1307,80,12,1.0,0.0,0.0,0.0,1.0
1308,80,14,1.0,0.0,0.0,2.0,0.0
1309,80,15,2.0,0.0,0.0,0.0,1.0
1310,80,16,0.0,0.0,0.0,1.0,1.0
1311,81,0,0.0,0.0,0.0,0.0,1.0
1312,81,6,0.0,0.0,0.0,1.0,1.0
1313,81,7,0.0,0.0,0.0,1.0,2.0
1314,81,9,0.0,0.0,0.0,0.0,1.0
1315,81,10,0.0,0.0,0.0,0.0,1.0
1316,81,11,0.0,0.0,0.0,1.0,0.0
1317,81,12,1.0,0.0,0.0,0.0,1.0
1318,81,13,0.0,0.0,0.0,0.0,1.0
1319,81,14,0.0,0.0,0.0,2.0,0.0
1320,81,15,2.0,0.0,0.0,0.0,1.0
1321,81,16,0.0,0.0,0.0,1.0,1.0
1322,82,0,0.0,0.0,0.0,0.0,1.0
1323,82,6,0.0,0.0,0.0,1.0,1.0
1324,82,7,0.0,0.0,0.0,0.0,2.0
1325,82,9,0.0,0.0,0.0,0.0,1.0
1326,82,10,0.0,0.0,0.0,0.0,1.0
1327,82,12,1.0,0.0,0.0,0.0,1.0
1328,82,13,0.0,0.0,0.0,0.0,1.0
1329,82,14,0.0,0.0,0.0,2.0,1.0
1330,82,15,2.0,0.0,0.0,0.0,1.0
1331,82,16,1.0,0.0,0.0,0.0,0.0
1332,83,6,0.0,0.0,0.0,1.0,1.0
1333,83,7,0.0,0.0,0.0,0.0,2.0
1334,83,8,0.0,0.0,0.0,0.0,1.0
1335,83,9,0.0,0.0,0.0,0.0,1.0
1336,83,10,0.0,0.0,0.0,0.0,1.0
1337,83,12,1.0,0.0,0.0,0.0,1.0
1338,83,13,0.0,0.0,0.0,0.0,1.0
1339,83,14,0.0,0.0,0.0,1.0,1.0
1340,83,15,1.0,0.0,0.0,0.0,1.0
1341,83,16,1.0,0.0,0.0,0.0,0.0
1342,84,6,0.0,0.0,0.0,1.0,1.0
1343,84,7,0.0,0.0,0.0,0.0,1.0
1344,84,8,0.0,0.0,0.0,0.0,1.0
1345,84,9,0.0,0.0,0.0,0.0,1.0
1346,84,10,0.0,0.0,0.0,0.0,1.0
1347,84,11,0.0,0.0,0.0,0.0,1.0
1348,84,12,1.0,0.0,0.0,0.0,1.0
1349,84,13,0.0,0.0,0.0,0.0,1.0
1350,84,14,0.0,0.0,0.0,0.0,1.0
1351,84,15,1.0,0.0,0.0,0.0,1.0
1352,84,16,1.0,0.0,0.0,0.0,0.0
1353,85,6,0.0,0.0,0.0,1.0,1.0
1354,85,7,0.0,0.0,0.0,0.0,1.0
1355,85,8,0.0,0.0,0.0,0.0,1.0
1356,85,9,0.0,0.0,0.0,0.0,1.0
1357,85,10,0.0,0.0,0.0,0.0,1.0
1358,85,11,0.0,0.0,0.0,0.0,1.0
1359,85,13,0.0,0.0,0.0,0.0,1.0
1360,85,14,0.0,0.0,0.0,0.0,1.0
1361,85,15,1.0,0.0,0.0,0.0,1.0
1362,86,6,0.0,0.0,0.0,1.0,1.0
1363,86,8,0.0,0.0,0.0,0.0,1.0
1364,86,9,0.0,0.0,0.0,0.0,1.0
1365,86,11,0.0,0.0,0.0,0.0,1.0
1366,86,13,0.0,0.0,0.0,0.0,1.0
1367,86,14,0.0,0.0,0.0,0.0,1.0
1368,86,15,1.0,0.0,0.0,0.0,0.0
1369,87,6,0.0,0.0,0.0,1.0,0.0
1370,87,8,0.0,0.0,0.0,0.0,1.0
1371,87,9,0.0,0.0,0.0,0.0,1.0
1372,87,11,0.0,0.0,0.0,0.0,1.0
1373,87,13,0.0,0.0,0.0,0.0,1.0
1374,87,14,0.0,0.0,0.0,0.0,1.0
1375,87,15,1.0,0.0,0.0,0.0,0.0
1376,88,6,0.0,0.0,0.0,1.0,0.0
1377,88,8,0.0,0.0,0.0,0.0,1.0
1378,88,9,0.0,0.0,0.0,0.0,1.0
1379,88,11,0.0,0.0,0.0,0.0,1.0
1380,88,13,0.0,0.0,0.0,0.0,1.0
1381,88,14,0.0,0.0,0.0,0.0,1.0
1382,88,15,1.0,0.0,0.0,0.0,0.0
1383,89,8,0.0,0.0,0.0,0.0,1.0
1384,89,9,0.0,0.0,0.0,0.0,1.0
1385,89,11,0.0,0.0,0.0,0.0,1.0
1386,89,13,0.0,0.0,0.0,0.0,1.0
1387,89,14,0.0,0.0,0.0,0.0,1.0
1388,89,15,1.0,0.0,0.0,0.0,0.0
1389,90,8,0.0,0.0,0.0,0.0,1.0
1390,90,9,0.0,0.0,0.0,0.0,1.0
1391,90,11,0.0,0.0,0.0,0.0,1.0
1392,90,13,0.0,0.0,0.0,0.0,1.0
1393,90,14,0.0,0.0,0.0,0.0,1.0
1394,91,8,0.0,0.0,0.0,0.0,1.0
1395,91,9,0.0,0.0,0.0,0.0,1.0
1396,91,13,0.0,0.0,0.0,0.0,1.0
1397,91,14,0.0,0.0,0.0,0.0,1.0
1398,92,8,0.0,0.0,0.0,0.0,1.0
1399,92,9,0.0,0.0,0.0,0.0,1.0
1400,92,14,0.0,0.0,0.0,0.0,1.0
1401,93,8,0.0,0.0,0.0,0.0,1.0
1402,93,9,0.0,0.0,0.0,0.0,1.0
1403,94,8,0.0,0.0,0.0,0.0,1.0
1404,94,9,0.0,0.0,0.0,0.0,1.0
1405,95,8,0.0,0.0,0.0,0.0,1.0
1406,95,9,0.0,0.0,0.0,0.0,1.0
1407,96,8,0.0,0.0,0.0,0.0,1.0
1408,96,9,0.0,0.0,0.0,0.0,1.0
1409,97,8,0.0,0.0,0.0,0.0,1.0
1410,98,8,0.0,0.0,0.0,0.0,1.0
1411,99,8,0.0,0.0,0.0,0.0,1.0
1412,100,8,0.0,0.0,0.0,0.0,1.0
1413,101,8,0.0,0.0,0.0,0.0,1.0
1414,102,8,0.0,0.0,0.0,0.0,1.0
