id,age,location_x,location_y,kw_or_chr
1.0.1.2,36,-5.357870166666666,36.15046283333333,X
1.0.2.0,62,-5.357870166666666,36.15046283333333,X
1.0.2.1,60,-5.357870166666666,36.15046283333333,X
1.0.3.0,3,-5.357870166666666,36.15046283333333,X
1.0.3.1,5,-5.357870166666666,36.15046283333333,X
1.0.3.2,36,-5.357870166666666,36.15046283333333,X
1.0.3.3,36,-5.357870166666666,36.15046283333333,X
1.0.4.0,56,-5.357870166666666,36.15046283333333,X
1.0.4.1,58,-5.357870166666666,36.15046283333333,X
1.1.0.0,49,-5.357870166666666,36.15046283333333,X
1.1.0.1,32,-5.357870166666666,36.15046283333333,X
1.1.0.2,29,-5.357870166666666,36.15046283333333,X
1.1.1.0,60,-5.357870166666666,36.15046283333333,X
1.1.1.1,61,-5.357870166666666,36.15046283333333,X
1.1.2.0,18,-5.357870166666666,36.15046283333333,X
1.1.2.1,37,-5.357870166666666,36.15046283333333,X
1.1.2.2,38,-5.357870166666666,36.15046283333333,X
1.1.3.0,1,-5.357870166666666,36.15046283333333,X
1.1.3.1,45,-5.357870166666666,36.15046283333333,X
1.1.3.2,41,-5.357870166666666,36.15046283333333,X
1.1.4.0,7,-5.357870166666666,36.15046283333333,X
1.1.4.1,10,-5.357870166666666,36.15046283333333,X
1.1.4.2,11,-5.357870166666666,36.15046283333333,X
1.1.4.3,45,-5.357870166666666,36.15046283333333,X
1.1.4.4,46,-5.357870166666666,36.15046283333333,X
1.1.5.0,40,-5.357870166666666,36.15046283333333,X
1.1.5.1,39,-5.357870166666666,36.15046283333333,X
1.1.5.2,37,-5.357870166666666,36.15046283333333,X
1.1.6.0,2,-5.357870166666666,36.15046283333333,X
1.1.6.1,23,-5.357870166666666,36.15046283333333,X
1.2.0.0,59,-5.357870166666666,36.15046283333333,X
1.2.1.0,6,-5.357870166666666,36.15046283333333,X
1.2.1.1,8,-5.357870166666666,36.15046283333333,X
1.2.1.2,31,-5.357870166666666,36.15046283333333,X
1.2.1.3,30,-5.357870166666666,36.15046283333333,X
1.2.2.0,77,-5.357870166666666,36.15046283333333,X
1.2.3.0,16,-5.357870166666666,36.15046283333333,X
1.2.3.1,51,-5.357870166666666,36.15046283333333,X
1.2.3.2,53,-5.357870166666666,36.15046283333333,X
1.2.4.0,17,-5.357870166666666,36.15046283333333,X
1.2.4.1,55,-5.357870166666666,36.15046283333333,X
1.2.4.2,56,-5.357870166666666,36.15046283333333,X
1.2.5.0,16,-5.357870166666666,36.15046283333333,X
1.2.5.1,18,-5.357870166666666,36.15046283333333,X
1.2.5.2,38,-5.357870166666666,36.15046283333333,X
1.2.5.3,40,-5.357870166666666,36.15046283333333,X
1.2.6.0,69,-5.357870166666666,36.15046283333333,X
1.3.0.0,5,-5.357870166666666,36.15046283333333,X
1.3.0.1,7,-5.357870166666666,36.15046283333333,X
1.3.0.2,49,-5.357870166666666,36.15046283333333,X
1.3.0.3,45,-5.357870166666666,36.15046283333333,X
1.3.1.0,82,-5.357870166666666,36.15046283333333,X
1.3.1.1,83,-5.357870166666666,36.15046283333333,X
1.3.2.0,0,-5.357870166666666,36.15046283333333,X
1.3.2.1,1,-5.357870166666666,36.15046283333333,X
1.3.2.2,40,-5.357870166666666,36.15046283333333,X
1.3.2.3,43,-5.357870166666666,36.15046283333333,X
1.3.3.0,56,-5.357870166666666,36.15046283333333,X
1.3.4.0,6,-5.357870166666666,36.15046283333333,X
1.3.4.1,40,-5.357870166666666,36.15046283333333,X
1.3.4.2,39,-5.357870166666666,36.15046283333333,X
1.3.5.0,8,-5.357870166666666,36.15046283333333,X
1.3.5.1,34,-5.357870166666666,36.15046283333333,X
1.3.5.2,34,-5.357870166666666,36.15046283333333,X
1.3.6.0,17,-5.357870166666666,36.15046283333333,X
1.3.6.1,18,-5.357870166666666,36.15046283333333,X
1.3.6.2,57,-5.357870166666666,36.15046283333333,X
1.3.6.3,56,-5.357870166666666,36.15046283333333,X
1.3.6.4,83,-5.357870166666666,36.15046283333333,X
1.3.7.0,73,-5.357870166666666,36.15046283333333,X
1.3.8.0,72,-5.357870166666666,36.15046283333333,X
1.3.8.1,69,-5.357870166666666,36.15046283333333,X
1.4.0.0,19,-5.357870166666666,36.15046283333333,X
1.4.0.1,22,-5.357870166666666,36.15046283333333,X
1.4.1.0,8,-5.357870166666666,36.15046283333333,X
1.4.1.1,29,-5.357870166666666,36.15046283333333,X
1.4.1.2,29,-5.357870166666666,36.15046283333333,X
1.4.2.0,81,-5.357870166666666,36.15046283333333,X
1.4.2.1,78,-5.357870166666666,36.15046283333333,X
1.4.3.0,82,-5.357870166666666,36.15046283333333,X
1.4.3.1,83,-5.357870166666666,36.15046283333333,X
1.4.4.0,62,-5.357870166666666,36.15046283333333,X
1.4.4.1,64,-5.357870166666666,36.15046283333333,X
1.4.5.0,53,-5.357870166666666,36.15046283333333,X
1.4.5.1,69,-5.357870166666666,36.15046283333333,X
1.4.5.2,64,-5.357870166666666,36.15046283333333,X
1.5.0.0,8,-5.357870166666666,36.15046283333333,X
1.5.0.1,9,-5.357870166666666,36.15046283333333,X
1.5.0.2,40,-5.357870166666666,36.15046283333333,X
1.5.0.3,42,-5.357870166666666,36.15046283333333,X
1.5.1.0,20,-5.357870166666666,36.15046283333333,X
1.5.2.0,4,-5.357870166666666,36.15046283333333,X
1.5.2.1,5,-5.357870166666666,36.15046283333333,X
1.5.2.2,24,-5.357870166666666,36.15046283333333,X
1.5.2.3,29,-5.357870166666666,36.15046283333333,X
1.5.3.0,8,-5.357870166666666,36.15046283333333,X
1.5.3.1,50,-5.357870166666666,36.15046283333333,X
1.5.3.2,52,-5.357870166666666,36.15046283333333,X
1.5.4.0,3,-5.357870166666666,36.15046283333333,X
1.5.4.1,4,-5.357870166666666,36.15046283333333,X
1.5.4.2,31,-5.357870166666666,36.15046283333333,X
1.5.5.0,83,-5.357870166666666,36.15046283333333,X
1.5.5.1,80,-5.357870166666666,36.15046283333333,X
1.6.0.0,4,-5.357870166666666,36.15046283333333,X
1.6.0.1,43,-5.357870166666666,36.15046283333333,X
1.6.0.2,38,-5.357870166666666,36.15046283333333,X
1.6.1.0,50,-5.357870166666666,36.15046283333333,X
1.6.1.1,55,-5.357870166666666,36.15046283333333,X
1.6.2.0,64,-5.357870166666666,36.15046283333333,X
1.6.2.1,59,-5.357870166666666,36.15046283333333,X
1.6.3.0,20,-5.357870166666666,36.15046283333333,X
1.6.3.1,24,-5.357870166666666,36.15046283333333,X
1.6.4.0,60,-5.357870166666666,36.15046283333333,X
1.6.4.1,83,-5.357870166666666,36.15046283333333,X
1.6.4.2,81,-5.357870166666666,36.15046283333333,X
1.6.5.0,68,-5.357870166666666,36.15046283333333,X
1.7.0.0,62,-5.357870166666666,36.15046283333333,X
1.7.1.0,10,-5.357870166666666,36.15046283333333,X
1.7.1.1,11,-5.357870166666666,36.15046283333333,X
1.7.1.2,31,-5.357870166666666,36.15046283333333,X
1.7.1.3,35,-5.357870166666666,36.15046283333333,X
1.7.2.0,57,-5.357870166666666,36.15046283333333,X
1.7.3.0,64,-5.357870166666666,36.15046283333333,X
1.7.3.1,62,-5.357870166666666,36.15046283333333,X
1.7.4.0,9,-5.357870166666666,36.15046283333333,X
1.7.4.1,11,-5.357870166666666,36.15046283333333,X
1.7.4.2,44,-5.357870166666666,36.15046283333333,X
1.7.4.3,40,-5.357870166666666,36.15046283333333,X
1.7.5.0,62,-5.357870166666666,36.15046283333333,X
1.7.5.1,58,-5.357870166666666,36.15046283333333,X
1.7.6.0,6,-5.357870166666666,36.15046283333333,X
1.7.6.1,7,-5.357870166666666,36.15046283333333,X
1.7.6.2,40,-5.357870166666666,36.15046283333333,X
1.7.6.3,36,-5.357870166666666,36.15046283333333,X
1.7.7.0,31,-5.357870166666666,36.15046283333333,X
1.7.8.0,0,-5.357870166666666,36.15046283333333,X
1.7.8.1,2,-5.357870166666666,36.15046283333333,X
1.7.8.2,40,-5.357870166666666,36.15046283333333,X
1.7.8.3,44,-5.357870166666666,36.15046283333333,X
1.7.9.0,28,-5.357870166666666,36.15046283333333,X
1.7.10.0,33,-5.357870166666666,36.15046283333333,X
1.8.0.0,59,-5.357870166666666,36.15046283333333,X
1.8.0.1,64,-5.357870166666666,36.15046283333333,X
1.8.1.0,60,-5.357870166666666,36.15046283333333,X
1.8.2.0,28,-5.357870166666666,36.15046283333333,X
1.8.2.1,25,-5.357870166666666,36.15046283333333,X
1.8.3.0,0,-5.357870166666666,36.15046283333333,X
1.8.3.1,1,-5.357870166666666,36.15046283333333,X
1.8.3.2,27,-5.357870166666666,36.15046283333333,X
1.8.3.3,30,-5.357870166666666,36.15046283333333,X
1.8.4.0,67,-5.357870166666666,36.15046283333333,X
1.8.4.1,68,-5.357870166666666,36.15046283333333,X
1.8.5.0,30,-5.357870166666666,36.15046283333333,X
1.8.6.0,2,-5.357870166666666,36.15046283333333,X
1.8.6.1,35,-5.357870166666666,36.15046283333333,X
1.8.6.2,35,-5.357870166666666,36.15046283333333,X
1.8.7.0,25,-5.357870166666666,36.15046283333333,X
1.8.8.0,19,-5.357870166666666,36.15046283333333,X
1.8.8.1,44,-5.357870166666666,36.15046283333333,X
1.8.8.2,43,-5.357870166666666,36.15046283333333,X
1.8.8.3,81,-5.357870166666666,36.15046283333333,X
1.8.9.0,60,-5.357870166666666,36.15046283333333,X
1.8.10.0,48,-5.357870166666666,36.15046283333333,X
1.8.10.1,46,-5.357870166666666,36.15046283333333,X
1.9.0.0,4,-5.357870166666666,36.15046283333333,X
1.9.0.1,36,-5.357870166666666,36.15046283333333,X
1.9.0.2,38,-5.357870166666666,36.15046283333333,X
1.9.1.0,26,-5.357870166666666,36.15046283333333,X
1.9.2.0,19,-5.357870166666666,36.15046283333333,X
1.9.2.1,51,-5.357870166666666,36.15046283333333,X
1.9.2.2,54,-5.357870166666666,36.15046283333333,X
1.9.3.0,1,-5.357870166666666,36.15046283333333,X
1.9.3.1,22,-5.357870166666666,36.15046283333333,X
1.9.3.2,20,-5.357870166666666,36.15046283333333,X
1.9.4.0,20,-5.357870166666666,36.15046283333333,X
1.9.5.0,15,-5.357870166666666,36.15046283333333,X
1.9.5.1,42,-5.357870166666666,36.15046283333333,X
1.9.5.2,37,-5.357870166666666,36.15046283333333,X
1.9.6.0,51,-5.357870166666666,36.15046283333333,X
1.9.6.1,56,-5.357870166666666,36.15046283333333,X
1.10.0.0,51,-5.357870166666666,36.15046283333333,X
1.10.1.0,18,-5.357870166666666,36.15046283333333,X
1.10.1.1,62,-5.357870166666666,36.15046283333333,X
1.10.1.2,60,-5.357870166666666,36.15046283333333,X
1.10.2.0,10,-5.357870166666666,36.15046283333333,X
1.10.2.1,11,-5.357870166666666,36.15046283333333,X
1.10.2.2,49,-5.357870166666666,36.15046283333333,X
1.10.2.3,54,-5.357870166666666,36.15046283333333,X
1.10.3.0,34,-5.357870166666666,36.15046283333333,X
1.10.3.1,36,-5.357870166666666,36.15046283333333,X
1.10.4.0,32,-5.357870166666666,36.15046283333333,X
1.10.4.1,35,-5.357870166666666,36.15046283333333,X
1.10.5.0,47,-5.357870166666666,36.15046283333333,X
1.10.6.0,14,-5.357870166666666,36.15046283333333,X
1.10.6.1,51,-5.357870166666666,36.15046283333333,X
1.10.6.2,48,-5.357870166666666,36.15046283333333,X
1.10.7.0,31,-5.357870166666666,36.15046283333333,X
1.10.8.0,20,-5.357870166666666,36.15046283333333,X
1.10.8.1,49,-5.357870166666666,36.15046283333333,X
1.10.8.2,48,-5.357870166666666,36.15046283333333,X
1.11.0.0,18,-5.357870166666666,36.15046283333333,X
1.11.0.1,45,-5.357870166666666,36.15046283333333,X
1.11.0.2,43,-5.357870166666666,36.15046283333333,X
1.11.1.0,54,-5.357870166666666,36.15046283333333,X
1.11.1.1,54,-5.357870166666666,36.15046283333333,X
1.11.2.0,50,-5.357870166666666,36.15046283333333,X
1.11.3.0,1,-5.357870166666666,36.15046283333333,X
1.11.3.1,4,-5.357870166666666,36.15046283333333,X
1.11.3.2,45,-5.357870166666666,36.15046283333333,X
1.11.3.3,43,-5.357870166666666,36.15046283333333,X
1.11.4.0,25,-5.357870166666666,36.15046283333333,X
1.11.4.1,29,-5.357870166666666,36.15046283333333,X
1.11.5.0,83,-5.357870166666666,36.15046283333333,X
1.11.5.1,80,-5.357870166666666,36.15046283333333,X
1.11.6.0,38,-5.357870166666666,36.15046283333333,X
1.11.7.0,0,-5.357870166666666,36.15046283333333,X
1.11.7.1,1,-5.357870166666666,36.15046283333333,X
1.11.7.2,37,-5.357870166666666,36.15046283333333,X
1.11.7.3,35,-5.357870166666666,36.15046283333333,X
1.11.8.0,10,-5.357870166666666,36.15046283333333,X
1.11.8.1,54,-5.357870166666666,36.15046283333333,X
1.11.8.2,53,-5.357870166666666,36.15046283333333,X
1.12.0.0,74,-5.357870166666666,36.15046283333333,X
1.12.1.0,16,-5.357870166666666,36.15046283333333,X
1.12.1.1,40,-5.357870166666666,36.15046283333333,X
1.12.1.2,39,-5.357870166666666,36.15046283333333,X
1.12.2.0,25,-5.357870166666666,36.15046283333333,X
1.12.3.0,54,-5.357870166666666,36.15046283333333,X
1.12.3.1,52,-5.357870166666666,36.15046283333333,X
1.12.4.0,35,-5.357870166666666,36.15046283333333,X
1.12.5.0,59,-5.357870166666666,36.15046283333333,X
1.12.5.1,62,-5.357870166666666,36.15046283333333,X
1.12.6.0,15,-5.357870166666666,36.15046283333333,X
1.12.6.1,50,-5.357870166666666,36.15046283333333,X
1.12.7.0,13,-5.357870166666666,36.15046283333333,X
1.12.7.1,15,-5.357870166666666,36.15046283333333,X
1.12.7.2,45,-5.357870166666666,36.15046283333333,X
1.12.7.3,50,-5.357870166666666,36.15046283333333,X
1.12.8.0,14,-5.357870166666666,36.15046283333333,X
1.12.8.1,44,-5.357870166666666,36.15046283333333,X
1.12.8.2,44,-5.357870166666666,36.15046283333333,X
1.13.0.0,62,-5.357870166666666,36.15046283333333,X
1.13.1.0,28,-5.357870166666666,36.15046283333333,X
1.13.1.1,29,-5.357870166666666,36.15046283333333,X
1.13.2.0,0,-5.357870166666666,36.15046283333333,X
1.13.2.1,42,-5.357870166666666,36.15046283333333,X
1.13.2.2,38,-5.357870166666666,36.15046283333333,X
1.13.3.0,19,-5.357870166666666,36.15046283333333,X
1.13.3.1,20,-5.357870166666666,36.15046283333333,X
1.13.3.2,50,-5.357870166666666,36.15046283333333,X
1.13.3.3,45,-5.357870166666666,36.15046283333333,X
1.13.4.0,16,-5.357870166666666,36.15046283333333,X
1.13.4.1,20,-5.357870166666666,36.15046283333333,X
1.13.4.2,48,-5.357870166666666,36.15046283333333,X
1.13.4.3,47,-5.357870166666666,36.15046283333333,X
1.13.5.0,2,-5.357870166666666,36.15046283333333,X
1.13.5.1,37,-5.357870166666666,36.15046283333333,X
1.13.5.2,40,-5.357870166666666,36.15046283333333,X
1.13.6.0,63,-5.357870166666666,36.15046283333333,X
1.13.6.1,60,-5.357870166666666,36.15046283333333,X
1.14.0.0,7,-5.357870166666666,36.15046283333333,X
1.14.0.1,9,-5.357870166666666,36.15046283333333,X
1.14.0.2,46,-5.357870166666666,36.15046283333333,X
1.14.1.0,54,-5.357870166666666,36.15046283333333,X
1.14.1.1,49,-5.357870166666666,36.15046283333333,X
1.14.2.0,83,-5.357870166666666,36.15046283333333,X
1.14.2.1,77,-5.357870166666666,36.15046283333333,X
1.14.2.2,82,-5.357870166666666,36.15046283333333,X
1.14.3.0,81,-5.357870166666666,36.15046283333333,X
1.14.4.0,67,-5.357870166666666,36.15046283333333,X
1.14.4.1,65,-5.357870166666666,36.15046283333333,X
1.14.5.0,7,-5.357870166666666,36.15046283333333,X
1.14.5.1,8,-5.357870166666666,36.15046283333333,X
1.14.5.2,35,-5.357870166666666,36.15046283333333,X
1.14.5.3,33,-5.357870166666666,36.15046283333333,X
1.15.0.0,17,-5.357870166666666,36.15046283333333,X
1.15.0.1,20,-5.357870166666666,36.15046283333333,X
1.15.0.2,46,-5.357870166666666,36.15046283333333,X
1.15.0.3,47,-5.357870166666666,36.15046283333333,X
1.15.1.0,41,-5.357870166666666,36.15046283333333,X
1.15.1.1,63,-5.357870166666666,36.15046283333333,X
1.15.1.2,61,-5.357870166666666,36.15046283333333,X
1.15.2.0,5,-5.357870166666666,36.15046283333333,X
1.15.2.1,10,-5.357870166666666,36.15046283333333,X
1.15.2.2,33,-5.357870166666666,36.15046283333333,X
1.15.2.3,35,-5.357870166666666,36.15046283333333,X
1.15.3.0,44,-5.357870166666666,36.15046283333333,X
1.15.3.1,46,-5.357870166666666,36.15046283333333,X
1.16.0.0,84,-5.357870166666666,36.15046283333333,X
1.16.1.0,2,-5.357870166666666,36.15046283333333,X
1.16.1.1,34,-5.357870166666666,36.15046283333333,X
1.16.1.2,35,-5.357870166666666,36.15046283333333,X
1.16.1.3,58,-5.357870166666666,36.15046283333333,X
1.16.2.0,30,-5.357870166666666,36.15046283333333,X
1.16.2.1,26,-5.357870166666666,36.15046283333333,X
1.16.3.0,13,-5.357870166666666,36.15046283333333,X
1.16.3.1,14,-5.357870166666666,36.15046283333333,X
1.16.3.2,51,-5.357870166666666,36.15046283333333,X
1.16.3.3,52,-5.357870166666666,36.15046283333333,X
1.16.3.4,74,-5.357870166666666,36.15046283333333,X
1.16.3.5,71,-5.357870166666666,36.15046283333333,X
1.16.4.0,53,-5.357870166666666,36.15046283333333,X
1.16.4.1,35,-5.357870166666666,36.15046283333333,X
1.16.4.2,30,-5.357870166666666,36.15046283333333,X
1.16.5.0,54,-5.357870166666666,36.15046283333333,X
1.16.6.0,17,-5.357870166666666,36.15046283333333,X
1.16.6.1,53,-5.357870166666666,36.15046283333333,X
1.16.6.2,51,-5.357870166666666,36.15046283333333,X
1.16.7.0,22,-5.357870166666666,36.15046283333333,X
1.16.8.0,78,-5.357870166666666,36.15046283333333,X
1.16.9.0,32,-5.357870166666666,36.15046283333333,X
1.16.9.1,31,-5.357870166666666,36.15046283333333,X
1.17.0.0,84,-5.357870166666666,36.15046283333333,X
1.17.0.1,83,-5.357870166666666,36.15046283333333,X
1.17.1.0,58,-5.357870166666666,36.15046283333333,X
1.17.1.1,53,-5.357870166666666,36.15046283333333,X
1.17.2.0,42,-5.357870166666666,36.15046283333333,X
1.17.2.1,80,-5.357870166666666,36.15046283333333,X
1.17.2.2,78,-5.357870166666666,36.15046283333333,X
1.17.3.0,21,-5.357870166666666,36.15046283333333,X
1.17.3.1,26,-5.357870166666666,36.15046283333333,X
1.17.4.0,74,-5.357870166666666,36.15046283333333,X
1.17.4.1,79,-5.357870166666666,36.15046283333333,X
1.17.4.2,84,-5.357870166666666,36.15046283333333,X
1.17.5.0,82,-5.357870166666666,36.15046283333333,X
1.17.6.0,70,-5.357870166666666,36.15046283333333,X
1.17.6.1,25,-5.357870166666666,36.15046283333333,X
1.17.6.2,25,-5.357870166666666,36.15046283333333,X
1.17.7.0,28,-5.357870166666666,36.15046283333333,X
1.17.8.0,3,-5.357870166666666,36.15046283333333,X
1.17.8.1,29,-5.357870166666666,36.15046283333333,X
1.17.9.0,4,-5.357870166666666,36.15046283333333,X
1.17.9.1,7,-5.357870166666666,36.15046283333333,X
1.17.9.2,43,-5.357870166666666,36.15046283333333,X
1.17.9.3,41,-5.357870166666666,36.15046283333333,X
1.17.10.0,29,-5.357870166666666,36.15046283333333,X
1.18.0.0,31,-5.357870166666666,36.15046283333333,X
1.18.0.1,28,-5.357870166666666,36.15046283333333,X
1.18.1.0,18,-5.357870166666666,36.15046283333333,X
1.18.1.1,52,-5.357870166666666,36.15046283333333,X
1.18.1.2,56,-5.357870166666666,36.15046283333333,X
1.18.2.0,53,-5.357870166666666,36.15046283333333,X
1.18.2.1,58,-5.357870166666666,36.15046283333333,X
1.18.3.0,54,-5.357870166666666,36.15046283333333,X
1.18.3.1,52,-5.357870166666666,36.15046283333333,X
1.18.4.0,80,-5.357870166666666,36.15046283333333,X
1.18.4.1,76,-5.357870166666666,36.15046283333333,X
1.18.5.0,6,-5.357870166666666,36.15046283333333,X
1.18.5.1,42,-5.357870166666666,36.15046283333333,X
1.18.5.2,43,-5.357870166666666,36.15046283333333,X
1.18.5.3,81,-5.357870166666666,36.15046283333333,X
1.18.6.0,61,-5.357870166666666,36.15046283333333,X
1.18.6.1,56,-5.357870166666666,36.15046283333333,X
1.18.7.0,84,-5.357870166666666,36.15046283333333,X
1.18.7.1,81,-5.357870166666666,36.15046283333333,X
1.18.8.0,80,-5.357870166666666,36.15046283333333,X
1.19.0.0,59,-5.357870166666666,36.15046283333333,X
1.19.1.0,41,-5.357870166666666,36.15046283333333,X
1.19.1.1,73,-5.357870166666666,36.15046283333333,X
1.19.1.2,70,-5.357870166666666,36.15046283333333,X
1.19.2.0,59,-5.357870166666666,36.15046283333333,X
1.19.3.0,4,-5.357870166666666,36.15046283333333,X
1.19.3.1,7,-5.357870166666666,36.15046283333333,X
1.19.3.2,40,-5.357870166666666,36.15046283333333,X
1.19.3.3,38,-5.357870166666666,36.15046283333333,X
1.19.4.0,60,-5.357870166666666,36.15046283333333,X
1.19.5.0,16,-5.357870166666666,36.15046283333333,X
1.19.5.1,52,-5.357870166666666,36.15046283333333,X
1.19.5.2,56,-5.357870166666666,36.15046283333333,X
1.19.6.0,69,-5.357870166666666,36.15046283333333,X
1.19.7.0,47,-5.357870166666666,36.15046283333333,X
1.19.7.1,48,-5.357870166666666,36.15046283333333,X
1.20.0.0,81,-5.357870166666666,36.15046283333333,X
1.20.0.1,78,-5.357870166666666,36.15046283333333,X
1.20.1.0,19,-5.357870166666666,36.15046283333333,X
1.20.1.1,20,-5.357870166666666,36.15046283333333,X
1.20.2.0,2,-5.357870166666666,36.15046283333333,X
1.20.2.1,41,-5.357870166666666,36.15046283333333,X
1.20.2.2,42,-5.357870166666666,36.15046283333333,X
1.20.3.0,72,-5.357870166666666,36.15046283333333,X
1.20.4.0,28,-5.357870166666666,36.15046283333333,X
1.20.5.0,2,-5.357870166666666,36.15046283333333,X
1.20.5.1,38,-5.357870166666666,36.15046283333333,X
1.20.5.2,39,-5.357870166666666,36.15046283333333,X
1.20.6.0,1,-5.357870166666666,36.15046283333333,X
1.20.6.1,39,-5.357870166666666,36.15046283333333,X
1.20.6.2,37,-5.357870166666666,36.15046283333333,X
1.20.7.0,59,-5.357870166666666,36.15046283333333,X
1.20.7.1,58,-5.357870166666666,36.15046283333333,X
1.21.0.0,83,-5.357870166666666,36.15046283333333,X
1.21.0.1,82,-5.357870166666666,36.15046283333333,X
1.21.1.0,40,-5.357870166666666,36.15046283333333,X
1.21.1.1,39,-5.357870166666666,36.15046283333333,X
1.21.2.0,13,-5.357870166666666,36.15046283333333,X
1.21.2.1,34,-5.357870166666666,36.15046283333333,X
