cell,microcell,location_x,location_y,household_number,place_number,Susceptible
808,2,6.27500000000001,49.85,7,4,15
808,3,6.27500000000001,49.85,9,4,20
808,4,6.27500000000001,49.85,6,4,14
808,5,6.27500000000001,49.85,7,6,16
808,6,6.27500000000001,49.85,12,3,28
808,7,6.27500000000001,49.85,5,7,11
808,8,6.27500000000001,49.85,11,3,26
809,0,6.28333333333334,49.85,20,2,49
809,1,6.28333333333334,49.85,18,3,43
809,2,6.28333333333334,49.85,23,7,57
809,3,6.28333333333334,49.85,15,4,37
809,4,6.28333333333334,49.85,20,5,48
809,5,6.28333333333334,49.85,21,5,51
809,6,6.28333333333334,49.85,18,5,43
809,7,6.28333333333334,49.85,17,4,42
809,8,6.28333333333334,49.85,18,3,44
810,0,6.29166666666668,49.85,0,4,0
810,1,6.29166666666668,49.85,1,5,1
810,2,6.29166666666668,49.85,0,7,0
810,3,6.29166666666668,49.85,1,4,1
810,4,6.29166666666668,49.85,1,5,2
810,5,6.29166666666668,49.85,1,5,1
810,6,6.29166666666668,49.85,2,8,4
810,7,6.29166666666668,49.85,2,4,3
810,8,6.29166666666668,49.85,1,4,2
811,0,5.73333333333334,49.8416666666667,17,9,41
811,1,5.73333333333334,49.8416666666667,19,6,46
811,2,5.73333333333334,49.8416666666667,13,3,31
811,3,5.73333333333334,49.8416666666667,13,5,32
811,4,5.73333333333334,49.8416666666667,17,4,41
811,5,5.73333333333334,49.8416666666667,13,2,30
811,6,5.73333333333334,49.8416666666667,18,4,43
811,7,5.73333333333334,49.8416666666667,8,2,18
811,8,5.73333333333334,49.8416666666667,15,6,37
812,0,5.74166666666668,49.8416666666667,8,3,18
812,1,5.74166666666668,49.8416666666667,9,3,21
812,2,5.74166666666668,49.8416666666667,9,6,20
812,3,5.74166666666668,49.8416666666667,13,7,30
812,4,5.74166666666668,49.8416666666667,11,8,25
812,5,5.74166666666668,49.8416666666667,8,2,19
812,6,5.74166666666668,49.8416666666667,7,4,15
812,7,5.74166666666668,49.8416666666667,9,1,20
812,8,5.74166666666668,49.8416666666667,9,3,20
813,0,5.77500000000001,49.8416666666667,1,6,1
813,1,5.77500000000001,49.8416666666667,0,5,0
813,2,5.77500000000001,49.8416666666667,0,2,0
813,3,5.77500000000001,49.8416666666667,1,5,1
813,4,5.77500000000001,49.8416666666667,1,5,1
813,5,5.77500000000001,49.8416666666667,0,7,0
813,6,5.77500000000001,49.8416666666667,0,2,0
813,7,5.77500000000001,49.8416666666667,1,6,1
813,8,5.77500000000001,49.8416666666667,0,4,0
814,0,5.78333333333334,49.8416666666667,2,5,3
814,1,5.78333333333334,49.8416666666667,3,11,6
814,2,5.78333333333334,49.8416666666667,3,3,6
814,3,5.78333333333334,49.8416666666667,3,2,5
814,4,5.78333333333334,49.8416666666667,2,5,4
814,5,5.78333333333334,49.8416666666667,4,2,9
814,6,5.78333333333334,49.8416666666667,1,5,2
814,7,5.78333333333334,49.8416666666667,3,9,6
814,8,5.78333333333334,49.8416666666667,4,7,8
815,0,5.79166666666668,49.8416666666667,0,5,0
815,1,5.79166666666668,49.8416666666667,1,11,1
815,2,5.79166666666668,49.8416666666667,0,4,0
815,3,5.79166666666668,49.8416666666667,0,10,0
815,4,5.79166666666668,49.8416666666667,0,6,0
815,5,5.79166666666668,49.8416666666667,0,4,0
815,6,5.79166666666668,49.8416666666667,0,7,0
815,7,5.79166666666668,49.8416666666667,0,5,0
815,8,5.79166666666668,49.8416666666667,0,4,0
816,0,5.80833333333334,49.8416666666667,6,5,14
816,1,5.80833333333334,49.8416666666667,6,7,13
816,2,5.80833333333334,49.8416666666667,6,2,14
816,3,5.80833333333334,49.8416666666667,8,7,18
816,4,5.80833333333334,49.8416666666667,8,3,19
816,5,5.80833333333334,49.8416666666667,10,6,23
816,6,5.80833333333334,49.8416666666667,7,6,16
816,7,5.80833333333334,49.8416666666667,7,3,15
816,8,5.80833333333334,49.8416666666667,7,11,17
817,0,5.81666666666668,49.8416666666667,5,5,10
817,1,5.81666666666668,49.8416666666667,5,4,10
817,2,5.81666666666668,49.8416666666667,3,4,6
817,3,5.81666666666668,49.8416666666667,4,5,9
817,4,5.81666666666668,49.8416666666667,3,4,6
817,5,5.81666666666668,49.8416666666667,6,7,13
817,6,5.81666666666668,49.8416666666667,3,6,7
817,7,5.81666666666668,49.8416666666667,3,11,7
817,8,5.81666666666668,49.8416666666667,5,1,10
818,0,5.82500000000001,49.8416666666667,1,6,2
818,1,5.82500000000001,49.8416666666667,2,2,3
818,2,5.82500000000001,49.8416666666667,2,17,4
818,3,5.82500000000001,49.8416666666667,2,6,3
818,4,5.82500000000001,49.8416666666667,0,3,0
818,5,5.82500000000001,49.8416666666667,1,8,2
818,6,5.82500000000001,49.8416666666667,2,7,4
818,7,5.82500000000001,49.8416666666667,2,4,3
818,8,5.82500000000001,49.8416666666667,3,6,5
819,0,5.83333333333334,49.8416666666667,5,7,12
819,1,5.83333333333334,49.8416666666667,6,5,13
819,2,5.83333333333334,49.8416666666667,7,8,17
819,3,5.83333333333334,49.8416666666667,8,7,19
819,4,5.83333333333334,49.8416666666667,3,1,7
819,5,5.83333333333334,49.8416666666667,8,2,18
819,6,5.83333333333334,49.8416666666667,8,6,19
819,7,5.83333333333334,49.8416666666667,11,10,26
819,8,5.83333333333334,49.8416666666667,9,5,22
820,0,5.84166666666668,49.8416666666667,2,3,3
820,1,5.84166666666668,49.8416666666667,2,3,3
820,2,5.84166666666668,49.8416666666667,0,4,0
820,3,5.84166666666668,49.8416666666667,1,3,2
820,4,5.84166666666668,49.8416666666667,1,8,2
820,5,5.84166666666668,49.8416666666667,1,9,1
820,6,5.84166666666668,49.8416666666667,1,3,1
820,7,5.84166666666668,49.8416666666667,2,4,3
820,8,5.84166666666668,49.8416666666667,1,8,1
821,0,5.87500000000001,49.8416666666667,1,6,1
821,1,5.87500000000001,49.8416666666667,1,6,2
821,2,5.87500000000001,49.8416666666667,1,4,1
821,3,5.87500000000001,49.8416666666667,2,3,3
821,4,5.87500000000001,49.8416666666667,0,6,0
821,5,5.87500000000001,49.8416666666667,1,6,2
821,6,5.87500000000001,49.8416666666667,0,6,0
821,7,5.87500000000001,49.8416666666667,1,5,1
821,8,5.87500000000001,49.8416666666667,0,7,0
822,0,5.89166666666668,49.8416666666667,1,7,1
822,1,5.89166666666668,49.8416666666667,1,8,1
822,2,5.89166666666668,49.8416666666667,1,8,2
822,3,5.89166666666668,49.8416666666667,1,8,2
822,4,5.89166666666668,49.8416666666667,0,3,0
822,5,5.89166666666668,49.8416666666667,1,5,1
822,6,5.89166666666668,49.8416666666667,0,3,0
822,7,5.89166666666668,49.8416666666667,1,3,1
822,8,5.89166666666668,49.8416666666667,0,11,0
823,0,5.90000000000001,49.8416666666667,11,2,25
823,1,5.90000000000001,49.8416666666667,4,4,8
823,2,5.90000000000001,49.8416666666667,10,5,23
823,3,5.90000000000001,49.8416666666667,5,8,11
823,4,5.90000000000001,49.8416666666667,6,3,14
823,5,5.90000000000001,49.8416666666667,8,7,18
823,6,5.90000000000001,49.8416666666667,5,3,11
823,7,5.90000000000001,49.8416666666667,7,2,16
823,8,5.90000000000001,49.8416666666667,5,5,12
824,0,5.90833333333334,49.8416666666667,2,6,4
824,1,5.90833333333334,49.8416666666667,3,5,7
824,2,5.90833333333334,49.8416666666667,5,5,10
824,3,5.90833333333334,49.8416666666667,2,5,4
824,4,5.90833333333334,49.8416666666667,4,8,8
824,5,5.90833333333334,49.8416666666667,4,11,9
824,6,5.90833333333334,49.8416666666667,3,3,5
824,7,5.90833333333334,49.8416666666667,3,6,6
824,8,5.90833333333334,49.8416666666667,4,5,8
825,0,5.96666666666668,49.8416666666667,1,4,1
825,1,5.96666666666668,49.8416666666667,1,3,2
825,2,5.96666666666668,49.8416666666667,1,5,1
825,3,5.96666666666668,49.8416666666667,1,6,1
825,4,5.96666666666668,49.8416666666667,0,5,0
825,5,5.96666666666668,49.8416666666667,1,4,2
825,6,5.96666666666668,49.8416666666667,0,4,0
825,7,5.96666666666668,49.8416666666667,0,6,0
825,8,5.96666666666668,49.8416666666667,1,1,1
826,0,5.99166666666668,49.8416666666667,2,7,4
826,1,5.99166666666668,49.8416666666667,1,3,2
826,2,5.99166666666668,49.8416666666667,2,4,3
826,3,5.99166666666668,49.8416666666667,2,3,4
826,4,5.99166666666668,49.8416666666667,3,14,6
826,5,5.99166666666668,49.8416666666667,2,5,3
826,6,5.99166666666668,49.8416666666667,3,6,5
826,7,5.99166666666668,49.8416666666667,2,7,3
826,8,5.99166666666668,49.8416666666667,3,4,6
827,0,6.00000000000001,49.8416666666667,11,2,25
827,1,6.00000000000001,49.8416666666667,9,5,22
827,2,6.00000000000001,49.8416666666667,6,3,13
827,3,6.00000000000001,49.8416666666667,12,3,29
827,4,6.00000000000001,49.8416666666667,10,4,24
827,5,6.00000000000001,49.8416666666667,10,7,24
827,6,6.00000000000001,49.8416666666667,12,6,29
827,7,6.00000000000001,49.8416666666667,11,7,25
827,8,6.00000000000001,49.8416666666667,11,3,25
828,0,6.00833333333334,49.8416666666667,13,8,31
828,1,6.00833333333334,49.8416666666667,19,5,45
828,2,6.00833333333334,49.8416666666667,17,11,41
828,3,6.00833333333334,49.8416666666667,17,4,41
828,4,6.00833333333334,49.8416666666667,17,8,41
828,5,6.00833333333334,49.8416666666667,21,6,50
828,6,6.00833333333334,49.8416666666667,19,4,45
828,7,6.00833333333334,49.8416666666667,16,2,39
828,8,6.00833333333334,49.8416666666667,17,5,41
829,0,6.01666666666668,49.8416666666667,2,7,3
829,1,6.01666666666668,49.8416666666667,1,6,1
829,2,6.01666666666668,49.8416666666667,1,2,1
829,3,6.01666666666668,49.8416666666667,2,3,3
829,4,6.01666666666668,49.8416666666667,1,10,2
829,5,6.01666666666668,49.8416666666667,1,6,1
829,6,6.01666666666668,49.8416666666667,2,3,3
829,7,6.01666666666668,49.8416666666667,0,7,0
829,8,6.01666666666668,49.8416666666667,1,3,1
830,0,6.02500000000001,49.8416666666667,0,6,0
830,1,6.02500000000001,49.8416666666667,1,2,2
830,2,6.02500000000001,49.8416666666667,1,7,2
830,3,6.02500000000001,49.8416666666667,1,4,1
830,4,6.02500000000001,49.8416666666667,0,0,0
830,5,6.02500000000001,49.8416666666667,0,4,0
830,6,6.02500000000001,49.8416666666667,1,6,1
830,7,6.02500000000001,49.8416666666667,1,9,1
830,8,6.02500000000001,49.8416666666667,0,2,0
831,0,6.03333333333334,49.8416666666667,1,3,1
831,1,6.03333333333334,49.8416666666667,1,6,1
831,2,6.03333333333334,49.8416666666667,0,7,0
831,3,6.03333333333334,49.8416666666667,1,6,1
831,4,6.03333333333334,49.8416666666667,0,5,0
831,5,6.03333333333334,49.8416666666667,1,3,1
831,6,6.03333333333334,49.8416666666667,0,4,0
831,7,6.03333333333334,49.8416666666667,0,3,0
831,8,6.03333333333334,49.8416666666667,0,3,0
832,0,6.08333333333334,49.8416666666667,3,3,7
832,1,6.08333333333334,49.8416666666667,4,2,8
832,2,6.08333333333334,49.8416666666667,2,3,3
832,3,6.08333333333334,49.8416666666667,3,5,5
832,4,6.08333333333334,49.8416666666667,3,9,5
832,5,6.08333333333334,49.8416666666667,4,5,9
832,6,6.08333333333334,49.8416666666667,1,6,1
832,7,6.08333333333334,49.8416666666667,2,7,4
832,8,6.08333333333334,49.8416666666667,3,4,5
833,0,6.09166666666668,49.8416666666667,34,5,84
833,1,6.09166666666668,49.8416666666667,42,7,104
833,2,6.09166666666668,49.8416666666667,34,2,83
833,3,6.09166666666668,49.8416666666667,42,3,103
833,4,6.09166666666668,49.8416666666667,39,5,97
833,5,6.09166666666668,49.8416666666667,41,2,102
833,6,6.09166666666668,49.8416666666667,49,1,120
833,7,6.09166666666668,49.8416666666667,54,3,134
833,8,6.09166666666668,49.8416666666667,42,7,103
834,0,6.10000000000001,49.8416666666667,9,10,20
834,1,6.10000000000001,49.8416666666667,8,4,19
834,2,6.10000000000001,49.8416666666667,8,0,18
834,3,6.10000000000001,49.8416666666667,7,5,17
834,4,6.10000000000001,49.8416666666667,9,2,22
834,5,6.10000000000001,49.8416666666667,9,7,21
834,6,6.10000000000001,49.8416666666667,8,4,19
834,7,6.10000000000001,49.8416666666667,7,2,17
834,8,6.10000000000001,49.8416666666667,7,3,16
835,0,6.10833333333334,49.8416666666667,0,7,0
835,1,6.10833333333334,49.8416666666667,1,4,1
835,2,6.10833333333334,49.8416666666667,1,10,1
835,3,6.10833333333334,49.8416666666667,1,6,2
835,4,6.10833333333334,49.8416666666667,0,7,0
835,5,6.10833333333334,49.8416666666667,0,1,0
835,6,6.10833333333334,49.8416666666667,0,5,0
835,7,6.10833333333334,49.8416666666667,1,2,1
835,8,6.10833333333334,49.8416666666667,1,4,1
836,0,6.17500000000001,49.8416666666667,2,5,3
836,1,6.17500000000001,49.8416666666667,0,3,0
836,2,6.17500000000001,49.8416666666667,1,5,1
836,3,6.17500000000001,49.8416666666667,1,6,1
836,4,6.17500000000001,49.8416666666667,2,6,3
836,5,6.17500000000001,49.8416666666667,1,3,2
836,6,6.17500000000001,49.8416666666667,1,7,2
836,7,6.17500000000001,49.8416666666667,1,10,1
836,8,6.17500000000001,49.8416666666667,2,9,3
837,0,6.18333333333334,49.8416666666667,1,1,1
837,1,6.18333333333334,49.8416666666667,0,10,0
837,2,6.18333333333334,49.8416666666667,0,1,0
837,3,6.18333333333334,49.8416666666667,0,0,0
837,4,6.18333333333334,49.8416666666667,1,5,1
837,5,6.18333333333334,49.8416666666667,0,1,0
837,6,6.18333333333334,49.8416666666667,0,6,0
837,7,6.18333333333334,49.8416666666667,0,6,0
837,8,6.18333333333334,49.8416666666667,0,1,0
838,0,6.19166666666668,49.8416666666667,0,5,0
838,1,6.19166666666668,49.8416666666667,1,5,1
838,2,6.19166666666668,49.8416666666667,1,6,1
838,3,6.19166666666668,49.8416666666667,1,2,2
838,4,6.19166666666668,49.8416666666667,1,2,2
838,5,6.19166666666668,49.8416666666667,1,4,1
838,6,6.19166666666668,49.8416666666667,0,9,0
838,7,6.19166666666668,49.8416666666667,1,5,1
838,8,6.19166666666668,49.8416666666667,0,4,0
839,0,6.20000000000001,49.8416666666667,1,5,2
839,1,6.20000000000001,49.8416666666667,2,10,3
839,2,6.20000000000001,49.8416666666667,2,10,3
839,3,6.20000000000001,49.8416666666667,1,9,1
839,4,6.20000000000001,49.8416666666667,2,5,3
839,5,6.20000000000001,49.8416666666667,2,8,3
839,6,6.20000000000001,49.8416666666667,1,3,1
839,7,6.20000000000001,49.8416666666667,2,3,3
839,8,6.20000000000001,49.8416666666667,1,2,2
840,0,6.21666666666668,49.8416666666667,3,8,7
840,1,6.21666666666668,49.8416666666667,2,9,3
840,2,6.21666666666668,49.8416666666667,3,2,7
840,3,6.21666666666668,49.8416666666667,3,3,6
840,4,6.21666666666668,49.8416666666667,3,3,6
840,5,6.21666666666668,49.8416666666667,3,4,5
840,6,6.21666666666668,49.8416666666667,3,5,5
840,7,6.21666666666668,49.8416666666667,5,3,10
840,8,6.21666666666668,49.8416666666667,2,5,4
841,0,6.22500000000001,49.8416666666667,0,3,0
841,1,6.22500000000001,49.8416666666667,1,3,2
841,2,6.22500000000001,49.8416666666667,1,4,2
841,3,6.22500000000001,49.8416666666667,0,9,0
841,4,6.22500000000001,49.8416666666667,1,5,1
841,5,6.22500000000001,49.8416666666667,1,4,1
841,6,6.22500000000001,49.8416666666667,1,7,2
841,7,6.22500000000001,49.8416666666667,1,7,1
841,8,6.22500000000001,49.8416666666667,1,5,1
842,0,6.24166666666668,49.8416666666667,1,2,2
842,1,6.24166666666668,49.8416666666667,2,4,3
842,2,6.24166666666668,49.8416666666667,2,1,3
842,3,6.24166666666668,49.8416666666667,0,6,0
842,4,6.24166666666668,49.8416666666667,1,5,1
842,5,6.24166666666668,49.8416666666667,2,8,4
842,6,6.24166666666668,49.8416666666667,3,10,5
842,7,6.24166666666668,49.8416666666667,2,4,4
842,8,6.24166666666668,49.8416666666667,1,5,1
843,0,6.25000000000001,49.8416666666667,1,3,2
843,1,6.25000000000001,49.8416666666667,2,5,3
843,2,6.25000000000001,49.8416666666667,0,6,0
843,3,6.25000000000001,49.8416666666667,0,6,0
843,4,6.25000000000001,49.8416666666667,1,5,1
843,5,6.25000000000001,49.8416666666667,2,7,3
843,6,6.25000000000001,49.8416666666667,2,3,3
843,7,6.25000000000001,49.8416666666667,0,9,0
843,8,6.25000000000001,49.8416666666667,1,10,2
844,0,6.25833333333334,49.8416666666667,0,4,0
844,1,6.25833333333334,49.8416666666667,0,4,0
844,2,6.25833333333334,49.8416666666667,0,6,0
844,3,6.25833333333334,49.8416666666667,1,5,1
844,4,6.25833333333334,49.8416666666667,0,8,0
844,5,6.25833333333334,49.8416666666667,0,8,0
844,6,6.25833333333334,49.8416666666667,0,5,0
844,7,6.25833333333334,49.8416666666667,0,5,0
844,8,6.25833333333334,49.8416666666667,0,4,0
845,0,6.26666666666668,49.8416666666667,0,7,0
845,1,6.26666666666668,49.8416666666667,0,7,0
845,2,6.26666666666668,49.8416666666667,0,5,0
845,3,6.26666666666668,49.8416666666667,0,5,0
845,4,6.26666666666668,49.8416666666667,0,4,0
845,5,6.26666666666668,49.8416666666667,0,6,0
845,6,6.26666666666668,49.8416666666667,0,3,0
845,7,6.26666666666668,49.8416666666667,0,2,0
845,8,6.26666666666668,49.8416666666667,1,8,2
846,0,6.28333333333334,49.8416666666667,33,5,82
846,1,6.28333333333334,49.8416666666667,40,7,98
846,2,6.28333333333334,49.8416666666667,39,1,95
846,3,6.28333333333334,49.8416666666667,41,6,100
846,4,6.28333333333334,49.8416666666667,34,7,84
846,5,6.28333333333334,49.8416666666667,40,6,99
846,6,6.28333333333334,49.8416666666667,37,6,92
846,7,6.28333333333334,49.8416666666667,31,1,77
846,8,6.28333333333334,49.8416666666667,41,5,100
847,0,6.29166666666668,49.8416666666667,17,9,40
847,1,6.29166666666668,49.8416666666667,21,6,52
847,2,6.29166666666668,49.8416666666667,20,3,48
847,3,6.29166666666668,49.8416666666667,21,3,51
847,4,6.29166666666668,49.8416666666667,18,5,44
847,5,6.29166666666668,49.8416666666667,19,6,46
847,6,6.29166666666668,49.8416666666667,21,7,50
847,7,6.29166666666668,49.8416666666667,23,8,55
847,8,6.29166666666668,49.8416666666667,19,3,46
848,0,6.31666666666668,49.8416666666667,0,4,0
848,1,6.31666666666668,49.8416666666667,3,3,5
848,2,6.31666666666668,49.8416666666667,2,9,4
848,3,6.31666666666668,49.8416666666667,3,11,6
848,4,6.31666666666668,49.8416666666667,2,2,3
848,5,6.31666666666668,49.8416666666667,2,5,3
848,6,6.31666666666668,49.8416666666667,1,8,2
848,7,6.31666666666668,49.8416666666667,3,4,5
848,8,6.31666666666668,49.8416666666667,3,1,6
849,0,6.32500000000001,49.8416666666667,8,8,19
849,1,6.32500000000001,49.8416666666667,6,6,14
849,2,6.32500000000001,49.8416666666667,10,4,23
849,3,6.32500000000001,49.8416666666667,11,6,27
849,4,6.32500000000001,49.8416666666667,7,5,16
849,5,6.32500000000001,49.8416666666667,7,5,16
849,6,6.32500000000001,49.8416666666667,7,4,15
849,7,6.32500000000001,49.8416666666667,7,7,16
849,8,6.32500000000001,49.8416666666667,8,4,18
850,0,6.33333333333334,49.8416666666667,1,5,2
850,1,6.33333333333334,49.8416666666667,0,2,0
850,2,6.33333333333334,49.8416666666667,1,1,2
850,3,6.33333333333334,49.8416666666667,2,6,3
850,4,6.33333333333334,49.8416666666667,2,9,4
850,5,6.33333333333334,49.8416666666667,0,7,0
850,6,6.33333333333334,49.8416666666667,2,6,4
850,7,6.33333333333334,49.8416666666667,2,6,4
850,8,6.33333333333334,49.8416666666667,1,5,2
851,0,5.72500000000001,49.8333333333333,9,5,22
851,1,5.72500000000001,49.8333333333333,9,4,22
851,2,5.72500000000001,49.8333333333333,9,4,21
851,3,5.72500000000001,49.8333333333333,8,7,19
851,4,5.72500000000001,49.8333333333333,10,4,23
851,5,5.72500000000001,49.8333333333333,7,4,17
851,6,5.72500000000001,49.8333333333333,10,1,23
851,7,5.72500000000001,49.8333333333333,12,4,28
851,8,5.72500000000001,49.8333333333333,10,10,23
852,0,5.73333333333334,49.8333333333333,17,0,41
852,1,5.73333333333334,49.8333333333333,19,4,46
852,2,5.73333333333334,49.8333333333333,17,8,42
852,3,5.73333333333334,49.8333333333333,21,3,51
852,4,5.73333333333334,49.8333333333333,18,2,44
852,5,5.73333333333334,49.8333333333333,17,5,42
852,6,5.73333333333334,49.8333333333333,20,4,49
852,7,5.73333333333334,49.8333333333333,16,5,38
852,8,5.73333333333334,49.8333333333333,23,6,55
853,0,5.74166666666668,49.8333333333333,12,3,29
853,1,5.74166666666668,49.8333333333333,13,6,30
853,2,5.74166666666668,49.8333333333333,8,1,19
853,3,5.74166666666668,49.8333333333333,9,2,22
853,4,5.74166666666668,49.8333333333333,11,2,27
853,5,5.74166666666668,49.8333333333333,12,3,29
853,6,5.74166666666668,49.8333333333333,12,5,29
853,7,5.74166666666668,49.8333333333333,11,7,25
853,8,5.74166666666668,49.8333333333333,12,1,28
854,0,5.75000000000001,49.8333333333333,0,5,0
854,1,5.75000000000001,49.8333333333333,2,7,4
854,2,5.75000000000001,49.8333333333333,1,7,1
854,3,5.75000000000001,49.8333333333333,1,5,1
854,4,5.75000000000001,49.8333333333333,1,6,2
854,5,5.75000000000001,49.8333333333333,1,6,2
854,6,5.75000000000001,49.8333333333333,1,3,1
854,7,5.75000000000001,49.8333333333333,3,6,5
854,8,5.75000000000001,49.8333333333333,1,5,1
855,0,5.75833333333334,49.8333333333333,7,6,15
855,1,5.75833333333334,49.8333333333333,4,3,9
855,2,5.75833333333334,49.8333333333333,4,3,9
855,3,5.75833333333334,49.8333333333333,8,11,19
855,4,5.75833333333334,49.8333333333333,5,4,11
855,5,5.75833333333334,49.8333333333333,4,8,8
855,6,5.75833333333334,49.8333333333333,4,4,8
855,7,5.75833333333334,49.8333333333333,5,5,10
855,8,5.75833333333334,49.8333333333333,7,5,15
856,0,5.76666666666668,49.8333333333333,4,8,8
856,1,5.76666666666668,49.8333333333333,5,9,11
856,2,5.76666666666668,49.8333333333333,6,8,14
856,3,5.76666666666668,49.8333333333333,5,5,12
856,4,5.76666666666668,49.8333333333333,4,9,9
856,5,5.76666666666668,49.8333333333333,5,6,11
856,6,5.76666666666668,49.8333333333333,3,3,7
856,7,5.76666666666668,49.8333333333333,7,8,15
856,8,5.76666666666668,49.8333333333333,3,3,5
857,0,5.77500000000001,49.8333333333333,2,5,3
857,1,5.77500000000001,49.8333333333333,2,5,4
857,2,5.77500000000001,49.8333333333333,1,3,2
857,3,5.77500000000001,49.8333333333333,2,3,4
857,4,5.77500000000001,49.8333333333333,3,6,5
857,5,5.77500000000001,49.8333333333333,2,6,4
857,6,5.77500000000001,49.8333333333333,3,7,5
857,7,5.77500000000001,49.8333333333333,2,2,3
857,8,5.77500000000001,49.8333333333333,3,8,7
858,0,5.83333333333334,49.8333333333333,1,4,1
858,1,5.83333333333334,49.8333333333333,0,4,0
858,2,5.83333333333334,49.8333333333333,1,7,1
858,3,5.83333333333334,49.8333333333333,0,6,0
858,4,5.83333333333334,49.8333333333333,1,4,1
858,5,5.83333333333334,49.8333333333333,0,7,0
858,6,5.83333333333334,49.8333333333333,1,2,1
858,7,5.83333333333334,49.8333333333333,1,6,1
858,8,5.83333333333334,49.8333333333333,2,6,3
859,0,5.84166666666668,49.8333333333333,9,4,22
859,1,5.84166666666668,49.8333333333333,9,4,21
859,2,5.84166666666668,49.8333333333333,10,4,24
859,3,5.84166666666668,49.8333333333333,11,5,27
859,4,5.84166666666668,49.8333333333333,13,2,30
859,5,5.84166666666668,49.8333333333333,8,0,19
859,6,5.84166666666668,49.8333333333333,11,3,25
859,7,5.84166666666668,49.8333333333333,8,5,18
859,8,5.84166666666668,49.8333333333333,11,5,25
860,0,5.85000000000001,49.8333333333333,14,5,34
860,1,5.85000000000001,49.8333333333333,13,5,30
860,2,5.85000000000001,49.8333333333333,11,6,25
860,3,5.85000000000001,49.8333333333333,13,10,30
860,4,5.85000000000001,49.8333333333333,13,1,32
860,5,5.85000000000001,49.8333333333333,11,10,26
860,6,5.85000000000001,49.8333333333333,12,1,28
860,7,5.85000000000001,49.8333333333333,8,4,19
860,8,5.85000000000001,49.8333333333333,15,6,35
861,0,5.85833333333334,49.8333333333333,3,6,6
861,1,5.85833333333334,49.8333333333333,3,8,6
861,2,5.85833333333334,49.8333333333333,3,3,7
861,3,5.85833333333334,49.8333333333333,6,8,13
861,4,5.85833333333334,49.8333333333333,3,4,7
861,5,5.85833333333334,49.8333333333333,3,7,6
861,6,5.85833333333334,49.8333333333333,4,9,9
861,7,5.85833333333334,49.8333333333333,3,2,7
861,8,5.85833333333334,49.8333333333333,4,8,8
862,0,5.87500000000001,49.8333333333333,0,3,0
862,1,5.87500000000001,49.8333333333333,0,4,0
862,2,5.87500000000001,49.8333333333333,0,2,0
862,3,5.87500000000001,49.8333333333333,0,7,0
862,4,5.87500000000001,49.8333333333333,0,2,0
862,5,5.87500000000001,49.8333333333333,0,4,0
862,6,5.87500000000001,49.8333333333333,0,4,0
862,7,5.87500000000001,49.8333333333333,0,4,0
862,8,5.87500000000001,49.8333333333333,0,6,0
863,0,5.88333333333334,49.8333333333333,1,2,1
863,1,5.88333333333334,49.8333333333333,2,2,4
863,2,5.88333333333334,49.8333333333333,2,2,3
863,3,5.88333333333334,49.8333333333333,1,1,2
863,4,5.88333333333334,49.8333333333333,1,4,2
863,5,5.88333333333334,49.8333333333333,1,8,1
863,6,5.88333333333334,49.8333333333333,2,2,3
863,7,5.88333333333334,49.8333333333333,1,2,1
863,8,5.88333333333334,49.8333333333333,1,5,1
864,0,5.90000000000001,49.8333333333333,0,3,0
864,1,5.90000000000001,49.8333333333333,1,9,2
864,2,5.90000000000001,49.8333333333333,1,7,1
864,3,5.90000000000001,49.8333333333333,0,3,0
864,4,5.90000000000001,49.8333333333333,1,3,2
864,5,5.90000000000001,49.8333333333333,1,6,1
864,6,5.90000000000001,49.8333333333333,1,3,1
864,7,5.90000000000001,49.8333333333333,0,5,0
864,8,5.90000000000001,49.8333333333333,2,1,3
865,0,5.90833333333334,49.8333333333333,0,6,0
865,1,5.90833333333334,49.8333333333333,0,0,0
865,2,5.90833333333334,49.8333333333333,0,2,0
865,3,5.90833333333334,49.8333333333333,0,6,0
865,4,5.90833333333334,49.8333333333333,1,3,2
865,5,5.90833333333334,49.8333333333333,0,5,0
865,6,5.90833333333334,49.8333333333333,1,6,1
865,7,5.90833333333334,49.8333333333333,0,2,0
865,8,5.90833333333334,49.8333333333333,0,6,0
866,0,5.92500000000001,49.8333333333333,3,8,6
866,1,5.92500000000001,49.8333333333333,3,5,7
866,2,5.92500000000001,49.8333333333333,3,5,5
866,3,5.92500000000001,49.8333333333333,4,8,8
866,4,5.92500000000001,49.8333333333333,4,8,8
866,5,5.92500000000001,49.8333333333333,2,8,4
866,6,5.92500000000001,49.8333333333333,3,5,6
866,7,5.92500000000001,49.8333333333333,3,5,7
866,8,5.92500000000001,49.8333333333333,3,5,5
867,0,5.93333333333334,49.8333333333333,3,3,6
867,1,5.93333333333334,49.8333333333333,2,7,4
867,2,5.93333333333334,49.8333333333333,4,6,9
867,3,5.93333333333334,49.8333333333333,3,2,6
867,4,5.93333333333334,49.8333333333333,3,2,7
867,5,5.93333333333334,49.8333333333333,2,2,4
867,6,5.93333333333334,49.8333333333333,4,4,9
867,7,5.93333333333334,49.8333333333333,2,4,3
867,8,5.93333333333334,49.8333333333333,5,5,10
868,0,5.95000000000001,49.8333333333333,1,9,1
868,1,5.95000000000001,49.8333333333333,1,6,2
868,2,5.95000000000001,49.8333333333333,3,3,5
