time,av_infections,sd_infections,av_susceptible,sd_susceptible,av_recovered,sd_recovered,av_dead,sd_dead,av_total_infected,sd_total_infected,time
111.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,111
112.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,112
113.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,113
114.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,114
115.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,115
116.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,116
117.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,117
118.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,118
119.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,119
120.0,0.0,0.0,12.4,12.545030003064072,9845.8,17.47887613981835,141.8,8.689712947566859,9987.6,12.545030003064072,120
