time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
19.0,4,97509289039,0,0,0,0,0,0,0,0,0,0,6,0
19.0,5,97509289039,0,0,0,0,0,0,0,0,0,0,4,0
19.0,6,97509289039,0,0,0,0,0,0,1,0,0,0,3,0
19.0,7,97509289039,0,0,0,0,0,0,0,0,0,0,3,0
19.0,8,97509289039,0,0,0,0,2,0,0,0,0,0,8,0
19.0,9,97509289039,0,0,0,0,0,1,0,0,0,0,7,0
19.0,10,97509289039,0,0,0,0,1,0,0,0,0,0,8,0
19.0,11,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
19.0,12,97509289039,0,0,0,0,3,1,0,0,0,0,7,0
19.0,13,97509289039,0,0,0,0,2,0,0,0,0,0,6,0
19.0,14,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
19.0,15,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
19.0,16,97509289039,0,0,0,0,0,0,0,0,0,0,2,0
19.0,17,97509289039,0,0,0,0,1,0,0,1,0,0,5,0
20.0,1,97509289039,0,0,0,1,2,1,0,0,0,0,1,0
20.0,2,97509289039,0,0,0,2,0,1,1,0,0,0,6,0
20.0,3,97509289039,0,0,0,1,0,2,0,0,0,0,4,0
20.0,4,97509289039,0,0,0,0,0,0,0,0,0,0,6,0
20.0,5,97509289039,0,0,0,0,0,0,0,0,0,0,4,0
20.0,6,97509289039,0,0,0,0,0,0,1,0,0,0,3,0
20.0,7,97509289039,0,0,0,0,0,0,0,0,0,0,3,0
20.0,8,97509289039,0,0,0,0,2,0,0,0,0,0,8,0
20.0,9,97509289039,0,0,0,0,0,0,0,0,0,0,8,0
20.0,10,97509289039,0,0,0,0,1,0,0,0,0,0,8,0
20.0,11,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
20.0,12,97509289039,0,0,0,0,3,1,0,0,0,0,7,0
20.0,13,97509289039,0,0,0,0,2,0,0,0,0,0,6,0
20.0,14,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
20.0,15,97509289039,0,0,0,0,0,0,0,0,0,0,2,0
20.0,16,97509289039,0,0,0,0,0,0,0,0,0,0,2,0
20.0,17,97509289039,0,0,0,0,1,0,0,1,0,0,5,0
21.0,1,97509289039,0,0,0,1,2,0,0,0,0,0,2,0
21.0,2,97509289039,0,0,0,2,0,1,1,0,0,0,6,0
21.0,3,97509289039,0,0,0,1,0,2,0,0,0,0,4,0
21.0,4,97509289039,0,0,0,0,0,0,0,0,0,0,6,0
21.0,5,97509289039,0,0,0,0,0,0,0,0,0,0,4,0
21.0,6,97509289039,0,0,0,0,0,0,1,0,0,0,3,0
21.0,7,97509289039,0,0,0,0,0,0,0,0,0,0,3,0
21.0,8,97509289039,0,0,0,0,2,0,0,0,0,0,8,0
21.0,9,97509289039,0,0,0,0,0,0,0,0,0,0,8,0
21.0,10,97509289039,0,0,0,0,1,0,0,0,0,0,8,0
21.0,11,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
21.0,12,97509289039,0,0,0,0,2,1,0,0,0,0,8,0
21.0,13,97509289039,0,0,0,0,2,0,0,0,0,0,6,0
21.0,14,97509289039,0,0,0,0,1,0,0,0,0,0,1,0
21.0,15,97509289039,0,0,0,0,0,0,0,0,0,0,2,0
21.0,16,97509289039,0,0,0,0,0,0,0,0,0,0,2,0
21.0,17,97509289039,0,0,0,0,0,0,0,1,0,0,6,0
22.0,1,97509289039,0,0,0,0,2,1,0,0,0,0,2,0
22.0,2,97509289039,0,0,0,2,0,1,0,0,0,0,7,0
22.0,3,97509289039,0,0,0,1,0,1,0,0,0,0,5,0
22.0,4,97509289039,0,0,0,0,0,0,0,0,0,0,6,0
22.0,5,97509289039,0,0,0,0,0,0,0,0,0,0,4,0
22.0,6,97509289039,0,0,0,0,0,0,1,0,0,0,3,0
22.0,7,97509289039,0,0,0,0,0,0,0,0,0,0,3,0
22.0,8,97509289039,0,0,0,0,2,0,0,0,0,0,8,0
22.0,9,97509289039,0,0,0,0,0,0,0,0,0,0,8,0
