time,age_group,cell,location_x,location_y,InfectionStatus.Susceptible,InfectionStatus.Exposed,InfectionStatus.InfectASympt,InfectionStatus.InfectMild,InfectionStatus.InfectGP,InfectionStatus.InfectHosp,InfectionStatus.InfectICU,InfectionStatus.InfectICURecov,InfectionStatus.Recovered,InfectionStatus.Dead
0,7,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
0,8,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
0,9,129530514652,0.42818414831731433,0.9666548190436696,10,0,0,0,0,0,0,0,0,0
0,10,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
0,11,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
0,12,129530514652,0.42818414831731433,0.9666548190436696,6,0,0,0,0,0,0,0,0,0
0,13,129530514652,0.42818414831731433,0.9666548190436696,2,0,0,0,0,0,0,0,0,0
0,14,129530514652,0.42818414831731433,0.9666548190436696,4,0,0,0,0,0,0,0,0,0
0,15,129530514652,0.42818414831731433,0.9666548190436696,2,0,0,0,0,0,0,0,0,0
0,16,129530514652,0.42818414831731433,0.9666548190436696,7,0,0,0,0,0,0,0,0,0
0,17,129530514652,0.42818414831731433,0.9666548190436696,9,0,0,0,0,0,0,0,0,0
0,1,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,0,0,0,0,0,0,0
0,2,129530514682,0.14008401523652403,0.5183296523637367,6,0,0,0,0,0,0,0,0,0
0,3,129530514682,0.14008401523652403,0.5183296523637367,9,0,0,0,0,0,0,0,0,0
0,4,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,0,0,0,0,0,0,0
0,5,129530514682,0.14008401523652403,0.5183296523637367,6,0,0,0,0,0,0,0,0,0
0,6,129530514682,0.14008401523652403,0.5183296523637367,9,0,0,0,0,0,0,0,0,0
0,7,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,0,0,0,0,0,0,0
0,8,129530514682,0.14008401523652403,0.5183296523637367,4,0,0,0,0,0,0,0,0,0
0,9,129530514682,0.14008401523652403,0.5183296523637367,7,0,0,0,0,0,0,0,0,0
0,10,129530514682,0.14008401523652403,0.5183296523637367,5,0,0,1,0,0,0,0,0,0
0,11,129530514682,0.14008401523652403,0.5183296523637367,12,0,0,0,0,0,0,0,0,0
0,12,129530514682,0.14008401523652403,0.5183296523637367,8,0,0,0,0,0,0,0,0,0
0,13,129530514682,0.14008401523652403,0.5183296523637367,6,0,0,0,0,0,0,0,0,0
0,14,129530514682,0.14008401523652403,0.5183296523637367,7,0,0,0,0,0,0,0,0,0
0,15,129530514682,0.14008401523652403,0.5183296523637367,4,0,0,0,0,0,0,0,0,0
0,16,129530514682,0.14008401523652403,0.5183296523637367,1,0,0,0,0,0,0,0,0,0
0,17,129530514682,0.14008401523652403,0.5183296523637367,3,0,0,1,0,0,0,0,0,0
0,1,129530514712,0.7699935530986108,0.21582102749684318,9,0,0,0,0,0,0,0,0,0
0,2,129530514712,0.7699935530986108,0.21582102749684318,6,0,0,0,0,0,0,0,0,0
0,3,129530514712,0.7699935530986108,0.21582102749684318,8,0,0,0,0,0,0,0,0,0
0,4,129530514712,0.7699935530986108,0.21582102749684318,9,0,0,0,0,0,0,0,0,0
0,5,129530514712,0.7699935530986108,0.21582102749684318,5,0,0,0,0,0,0,0,0,0
0,6,129530514712,0.7699935530986108,0.21582102749684318,4,0,0,0,0,0,0,0,0,0
0,7,129530514712,0.7699935530986108,0.21582102749684318,5,0,0,0,0,0,0,0,0,0
0,8,129530514712,0.7699935530986108,0.21582102749684318,6,0,0,0,0,0,0,0,0,0
0,9,129530514712,0.7699935530986108,0.21582102749684318,10,0,0,0,0,0,0,0,0,0
0,10,129530514712,0.7699935530986108,0.21582102749684318,10,0,0,0,0,0,0,0,0,0
0,11,129530514712,0.7699935530986108,0.21582102749684318,1,0,0,0,0,0,0,0,0,0
0,12,129530514712,0.7699935530986108,0.21582102749684318,5,0,0,1,0,0,0,0,0,0
0,13,129530514712,0.7699935530986108,0.21582102749684318,6,0,0,0,0,0,0,0,0,0
0,14,129530514712,0.7699935530986108,0.21582102749684318,3,0,0,0,0,0,0,0,0,0
0,15,129530514712,0.7699935530986108,0.21582102749684318,3,0,0,0,0,0,0,0,0,0
0,16,129530514712,0.7699935530986108,0.21582102749684318,4,0,0,0,0,0,0,0,0,0
0,17,129530514712,0.7699935530986108,0.21582102749684318,7,0,0,0,0,0,0,0,0,0
0,1,129530514742,0.0516817211686077,0.531354631568148,11,0,0,0,0,0,0,0,0,0
0,2,129530514742,0.0516817211686077,0.531354631568148,5,0,0,0,0,0,0,0,0,0
0,3,129530514742,0.0516817211686077,0.531354631568148,6,0,0,0,0,0,0,0,0,0
